ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
269447249,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,1,25-44,M,BLACK,994685,180860,40.66308945250256,-73.96238749617706,POINT (-73.96238749617706 40.663089452502554)
269478759,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
269478761,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1008789,247067,40.84478283,-73.91130864,POINT (-73.91130864 40.84478283)
269489203,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,M,BLACK,1000351,194575,40.700725508650784,-73.94193187995256,POINT (-73.94193187995256 40.700725508650784)
269453385,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,M,BLACK,1000351,194575,40.700725508650784,-73.94193187995256,POINT (-73.94193187995256 40.700725508650784)
269468575,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,104,1,25-44,M,BLACK HISPANIC,1010686,192838,40.69593301,-73.90466563,POINT (-73.90466563 40.69593301)
269443953,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,18-24,M,BLACK,986848,212883,40.75099078,-73.99062326,POINT (-73.99062326 40.75099078)
269472861,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,25-44,M,WHITE HISPANIC,1020429,212242,40.74915777,-73.86942584,POINT (-73.86942584 40.74915777)
269450711,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,104,1,25-44,M,WHITE,1008918,194147,40.69953101467373,-73.91103665226316,POINT (-73.91103665226316 40.699531014673724)
269472821,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
269460519,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,WHITE HISPANIC,1000998,245665,40.84095296,-73.93947116,POINT (-73.93947116 40.84095296)
269443937,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,49,1,25-44,M,WHITE HISPANIC,1026729,256481,40.87055332,-73.84640851,POINT (-73.84640851 40.87055332)
269453398,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,9,1,45-64,M,BLACK,985784,203722,40.72584635,-73.99446555,POINT (-73.99446555 40.72584635)
269489191,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1017689,241175,40.82858179824758,-73.87917076783575,POINT (-73.87917076783575 40.82858179824758)
269478755,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,45-64,M,BLACK,1021171,258964,40.8773933872306,-73.86649088012618,POINT (-73.86649088012618 40.8773933872306)
269472848,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,987078,215157,40.75723226,-73.98979219,POINT (-73.98979219 40.75723226)
269489985,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,61,0,45-64,M,WHITE,996077,161202,40.609130685623,-73.95740454841642,POINT (-73.95740454841642 40.609130685623)
269489190,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK HISPANIC,1018951,241512,40.82950189,-73.87460889,POINT (-73.87460889 40.82950189)
269486889,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,WHITE,1010774,235171,40.81212599,-73.90418129,POINT (-73.90418129 40.81212599)
269423887,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,WHITE HISPANIC,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
269443950,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066)
269423864,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,UNKNOWN,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181)
269481762,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,18-24,M,WHITE HISPANIC,988381,190867,40.69056159330032,-73.98510385556358,POINT (-73.98510385556358 40.690561593300316)
269489719,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,0,25-44,M,WHITE HISPANIC,984801,179904,40.66047157556889,-73.99801402245733,POINT (-73.99801402245733 40.66047157556889)
269472866,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,100,1,25-44,U,BLACK HISPANIC,1042852,155178,40.59241019101602,-73.78899501697998,POINT (-73.78899501697998 40.59241019101602)
269472837,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,18-24,F,BLACK,986754,191591,40.69254941610503,-73.99097045325654,POINT (-73.99097045325654 40.69254941610503)
269453387,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011981,185869,40.67680075,-73.90002424,POINT (-73.90002424 40.67680075)
269481763,06/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,45-64,M,UNKNOWN,989371,149487,40.57698177687767,-73.98156537524474,POINT (-73.98156537524474 40.57698177687767)
269383477,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
269368675,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,25-44,M,BLACK HISPANIC,1015306,244374,40.83737082,-73.88776673,POINT (-73.88776673 40.83737082)
269374195,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,17,45-64,M,BLACK,1037559,194576,40.70058232906593,-73.80774181591707,POINT (-73.80774181591707 40.70058232906593)
269380640,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,BLACK,1009702,236693,40.81630661102542,-73.90804814859399,POINT (-73.90804814859399 40.81630661102542)
269422730,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,108,1,18-24,U,UNKNOWN,999762,211244,40.74647891767581,-73.94401768308978,POINT (-73.94401768308978 40.74647891767581)
269413432,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1052559,159711,40.60478281508588,-73.75399789247773,POINT (-73.75399789247773 40.60478281508588)
269371229,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,0,25-44,M,WHITE HISPANIC,1000916,245710,40.8410766367656,-73.93976740555671,POINT (-73.93976740555671 40.8410766367656)
269367077,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1006032,243764,40.83572429672213,-73.92128399754043,POINT (-73.92128399754043 40.83572429672213)
269423876,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,1,25-44,M,WHITE HISPANIC,1000414,230242,40.79862228,-73.94161894,POINT (-73.94161894 40.79862228)
269387409,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,45-64,M,ASIAN / PACIFIC ISLANDER,988952,186074,40.67740561711505,-73.98304820765676,POINT (-73.98304820765676 40.67740561711505)
269410498,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,987078,215157,40.757232265258125,-73.98979219054627,POINT (-73.98979219054627 40.757232265258125)
269405366,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,WHITE,987341,215631,40.75853318,-73.98884266,POINT (-73.98884266 40.75853318)
269410485,06/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1017314,184900,40.67412275447886,-73.88080250056282,POINT (-73.88080250056282 40.67412275447886)
269332179,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,BLACK,1019444,245654,40.84086852,-73.87280571,POINT (-73.87280571 40.84086852)
269342303,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,45-64,M,BLACK,996546,187436,40.6811367070632,-73.9556676077586,POINT (-73.9556676077586 40.6811367070632)
269352884,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,25-44,M,BLACK,982103,198029,40.71022031,-74.00774423,POINT (-74.00774423 40.71022031)
269355086,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,0,25-44,M,BLACK,988757,216332,40.76045664,-73.98373096,POINT (-73.98373096 40.76045664)
269332238,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,68,1,25-44,M,WHITE HISPANIC,976973,165704,40.62149264,-74.02621328,POINT (-74.02621328 40.62149264)
269350624,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,BLACK,998241,187165,40.68039035,-73.94955696,POINT (-73.94955696 40.68039035)
269332264,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,45-64,M,BLACK,987341,215631,40.75853318,-73.98884266,POINT (-73.98884266 40.75853318)
269342317,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,45-64,M,BLACK,1001046,244082,40.836608,-73.93930164,POINT (-73.93930164 40.836608)
269312791,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,25-44,U,BLACK HISPANIC,1000916,245710,40.84107663,-73.9397674,POINT (-73.9397674 40.84107663)
269355083,06/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,BLACK,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
269293832,06/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
269297989,06/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,33,1,25-44,M,BLACK HISPANIC,1000998,245665,40.84095296,-73.93947116,POINT (-73.93947116 40.84095296)
269303182,06/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,68,0,25-44,M,UNKNOWN,976380,166180,40.62279866219678,-74.02834994870356,POINT (-74.02834994870356 40.62279866219678)
269235230,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK HISPANIC,1010287,186518,40.67858725341521,-73.9061289409916,POINT (-73.9061289409916 40.67858725341521)
269263087,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,1,45-64,M,BLACK,997374,234664,40.81076448,-73.95259015,POINT (-73.95259015 40.81076448)
269255729,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1021568,185710,40.6763291089188,-73.86546213948563,POINT (-73.86546213948563 40.6763291089188)
269241084,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683)
269269890,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
269241542,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1052559,159711,40.60478281,-73.75399789,POINT (-73.75399789 40.60478281)
269253009,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1025621,268476,40.90348104,-73.8503406,POINT (-73.8503406 40.90348104)
269233797,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
269265334,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1012212,179425,40.659112692479056,-73.89921817587808,POINT (-73.89921817587808 40.659112692479056)
269249455,06/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,WHITE HISPANIC,1008988,186128,40.67752051,-73.91081364,POINT (-73.91081364 40.67752051)
269229745,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,S,121,0,25-44,M,BLACK,938083,169635,40.63216509,-74.16632992,POINT (-74.16632992 40.63216509)
269213715,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,17,18-24,M,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
269205530,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,U,WHITE HISPANIC,989468,148972,40.57556814653694,-73.98121659125884,POINT (-73.98121659125884 40.57556814653694)
269209008,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,25-44,M,BLACK,981738,198272,40.71088719,-74.00906088,POINT (-74.00906088 40.71088719)
269205520,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1007914,232775,40.80555776,-73.91452156,POINT (-73.91452156 40.80555776)
269229722,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,45-64,M,BLACK HISPANIC,983024,177659,40.654309475457225,-74.00441848198547,POINT (-74.00441848198547 40.654309475457225)
269234079,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1018951,241512,40.82950189,-73.87460889,POINT (-73.87460889 40.82950189)
269233145,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK,1008685,248472,40.84863943,-73.91167941,POINT (-73.91167941 40.84863943)
269231420,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,1,18-24,M,BLACK,1039726,195270,40.70247387178277,-73.79992086969553,POINT (-73.79992086969553 40.70247387178277)
269219224,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
269234107,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,25-44,M,WHITE HISPANIC,1024193,213129,40.75157615757075,-73.85583589210752,POINT (-73.85583589210752 40.75157615757075)
269181430,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
269205536,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,U,WHITE HISPANIC,1010774,185570,40.67598376327182,-73.90437689480486,POINT (-73.90437689480486 40.67598376327182)
269209006,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,1,25-44,M,BLACK,1003358,182945,40.66879784,-73.93112014,POINT (-73.93112014 40.66879784)
269225394,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,1,25-44,M,BLACK,1005561,181646,40.66522734973944,-73.92318295755098,POINT (-73.92318295755098 40.66522734973944)
269233158,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1019779,185370,40.67540324751644,-73.87191357758088,POINT (-73.87191357758088 40.675403247516435)
269222341,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1011485,237929,40.81969376,-73.90160159,POINT (-73.90160159 40.81969376)
269216625,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,77,1,25-44,M,BLACK,995908,183618,40.67065802222989,-73.95797447716627,POINT (-73.95797447716627 40.67065802222989)
269233159,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,67,1,25-44,M,BLACK,1005646,181546,40.664952667032416,-73.92287688641167,POINT (-73.92287688641167 40.664952667032416)
269201138,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,45-64,M,BLACK,996546,187436,40.6811367070632,-73.9556676077586,POINT (-73.9556676077586 40.6811367070632)
269219229,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
269202873,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,BLACK HISPANIC,996546,187436,40.6811367070632,-73.9556676077586,POINT (-73.9556676077586 40.6811367070632)
269233678,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,987866,214721,40.75603526,-73.98694809,POINT (-73.98694809 40.75603526)
269184408,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
269213716,06/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,17,18-24,M,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
269142962,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,WHITE HISPANIC,1006614,233501,40.80755382,-73.91921496,POINT (-73.91921496 40.80755382)
269169992,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,106,0,25-44,M,BLACK,1025672,187015,40.67989278,-73.85065851,POINT (-73.85065851 40.67989278)
269158673,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,26,1,25-44,M,BLACK,997374,234664,40.81076448,-73.95259015,POINT (-73.95259015 40.81076448)
269169970,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,25-44,M,WHITE HISPANIC,988089,190305,40.68901916412364,-73.98615711072209,POINT (-73.98615711072209 40.68901916412364)
269139842,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1007046,236603,40.81606683,-73.91764392,POINT (-73.91764392 40.81606683)
269158643,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,M,BLACK,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214)
269158641,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
269181227,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,108,1,45-64,M,WHITE,1012977,211203,40.74633332800227,-73.89632537587809,POINT (-73.89632537587809 40.74633332800227)
269175538,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,0,25-44,M,ASIAN / PACIFIC ISLANDER,979245,174016,40.6443089,-74.01803522,POINT (-74.01803522 40.6443089)
269181211,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,73,0,18-24,M,BLACK,1009519,180676,40.6625545044738,-73.90891970492359,POINT (-73.90891970492359 40.6625545044738)
269151822,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,18-24,F,BLACK HISPANIC,1015306,244374,40.83737082564831,-73.8877667333652,POINT (-73.8877667333652 40.83737082564831)
269139860,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,986819,214690,40.75595054836769,-73.9907272426155,POINT (-73.9907272426155 40.75595054836769)
269139840,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,25-44,M,BLACK,1019444,245654,40.84086852,-73.87280571,POINT (-73.87280571 40.84086852)
269162257,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1012957,184994,40.674395964093016,-73.89650930396286,POINT (-73.89650930396286 40.674395964093016)
269173008,06/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,18-24,M,WHITE HISPANIC,995921,197378,40.70842603476187,-73.95790377644676,POINT (-73.95790377644676 40.70842603476187)
