station_complex_id,netRidership,total_spending,avg_fare_per_ride,Metrocard - Fair Fare_pct,Metrocard - Full Fare_pct,Metrocard - Other_pct,Metrocard - Seniors & Disability_pct,Metrocard - Students_pct,Metrocard - Unlimited 30-Day_pct,Metrocard - Unlimited 7-Day_pct,OMNY - Full Fare_pct,OMNY - Other_pct,OMNY - Seniors & Disability_pct,Latitude,Longitude,MEAN_Median_Inc,Male_Total_pct,Female_Tot_pct,White_Alon_pct,Black_Alon_pct,Hispanic_L_pct,Non_Hispan_pct
305,880286,2001605.04,2.273812192855504,0.05164457914814049,0.14483701887795558,0.04393458489627235,0.03189190785721913,0.06375655184792216,0.13837093853588492,0.13744737505765173,0.3868504099803927,1.817591101073969e-05,0.0012484578875501826,40.822008,-73.953676,44009.0,0.5078673187327238,0.4921326812672762,0.20316819051669147,0.33119285562406975,0.49340846268339356,0.5065915373166064
306,419210,953322.6699999999,2.2740933422389733,0.05509887645809976,0.13446959757639368,0.04535912788339973,0.04525416855513943,0.07267956394169986,0.12346318074473414,0.08997638415114144,0.4301161708928699,9.54175711457265e-06,0.0035733880394074567,40.815581,-73.958372,68329.375,0.4801389718736861,0.519861028126314,0.3178649671380203,0.24114275598043772,0.6338710748190931,0.36612892518090684
307,384493,965761.2899999999,2.5117786019511406,0.027077215970121693,0.12996855599451745,0.028541481899540432,0.037412904786303,0.039407739542722496,0.08502105369928711,0.05327275138949213,0.5941512589305917,3.3810758583381234e-05,0.005113227028840577,40.807722,-73.96411,109251.625,0.45966380560641007,0.5403361943935899,0.5306355357949547,0.10898975249054899,0.8291923250671676,0.17080767493283244
308,636673,1513578.1099999999,2.3773241679794808,0.032577162844976935,0.13005420364928308,0.034549918089820046,0.06622237789257594,0.05039949864373077,0.11166642844914108,0.06527212556524307,0.5007578458643606,9.423990023135896e-06,0.008491015010845442,40.803967,-73.966847,101630.625,0.45967539229415777,0.5403246077058422,0.5136270602176021,0.12573162411576716,0.7495242199001759,0.2504757800998241
309,813124,1890532.52,2.325023637231222,0.025283966529090273,0.13733944638210163,0.03697714001800463,0.06988479001972639,0.05660637245979703,0.11437000998617677,0.10952696021762978,0.44156241852411193,9.83859780304111e-06,0.008439057265558512,40.799446,-73.968379,114394.0,0.4734864421779564,0.5265135578220436,0.5516415918290365,0.1199965180553339,0.7598763909643536,0.24012360903564642
31,259891,595517.0599999999,2.2914108607069883,0.0368731506670104,0.180641114928951,0.04176751022544067,0.01970826230996841,0.08998003008953753,0.10253144587538622,0.12894636597650552,0.3991365610967675,7.695533896902933e-05,0.000338603491463729,40.660397,-73.998091,76777.0,0.5723022847100175,0.4276977152899824,0.5663268892794376,0.09687170474516696,0.6162390158172232,0.3837609841827768
310,2082992,4974979.34,2.388381395607856,0.024351029672701575,0.1425075084301812,0.047303110141565595,0.06354753162758187,0.04688496163211381,0.11965576440043937,0.0605297571954189,0.48867782497484386,6.86512478204429e-05,0.006473860677333374,40.793919,-73.972323,131911.2222,0.46136697636187013,0.5386330236381299,0.6411811592397938,0.08191147532816898,0.810683239096321,0.189316760903679
311,900491,2169890.26,2.40967456643098,0.016478787683608165,0.13960161733987347,0.04223251537216918,0.06548871671121644,0.05001715730640284,0.10923485076474945,0.04979727726318198,0.5178152807745996,1.4436568494299221e-05,0.009319360215704543,40.788644,-73.976218,175932.125,0.4721587127022256,0.5278412872977745,0.7797586316672938,0.031212919283419675,0.8801695945359304,0.11983040546406969
312,719665,1790847.3699999999,2.488445832435925,0.010328416693878401,0.13756678454558718,0.03915988689181772,0.05119187399692913,0.03879166000847616,0.08792702160032793,0.07112892804290885,0.5570494605128775,1.6674424906032668e-05,0.006839293282291066,40.783934,-73.979917,178594.1111,0.46578544370113645,0.5342145562988635,0.8022487305553316,0.02800838236479407,0.9120523360468553,0.08794766395314473
313,1850226,4627422.49,2.5010039260068773,0.011506161949945574,0.15597554028534893,0.043722766840375175,0.052775174492197166,0.032933814571841497,0.09623689214182483,0.053427527231808436,0.5468618428235253,3.2968945415316834e-05,0.006527310717717728,40.778453,-73.98197,156000.5455,0.4657633991033951,0.5342366008966049,0.7401559064561263,0.03268039176494104,0.9149938608263614,0.08500613917363867
314,647251,1614652.28,2.494630800106914,0.021572774704094702,0.15781358391103298,0.038875181343868144,0.04964843623262073,0.03564614036903767,0.08655529307795584,0.05862640613919484,0.5440501443798464,0.00010351471067638365,0.007108525131672257,40.77344,-73.982209,138002.8889,0.4615414941849005,0.5384585058150996,0.6942637492607925,0.03498915828898088,0.9008476246796767,0.09915237532032328
316,694798,1761864.49,2.5357938422390394,0.014110576023534898,0.19089001407603362,0.030713962907204684,0.017662687572503086,0.01986908425182571,0.059303567367781716,0.20305614005797368,0.4627172214082366,7.628116373391978e-05,0.0016004651711720528,40.761728,-73.983849,118072.5,0.5794535411323732,0.42054645886762676,0.632496547642533,0.06340007891102782,0.8561846518050897,0.14381534819491024
318,4805077,12700144.049999999,2.6430677489663537,0.007488953871082607,0.32322312420799915,0.0610298232473694,0.02433467767530052,0.02087021706415943,0.04974592498725827,0.03992339768956876,0.4716421818006246,0.00020249415357964087,0.0015392053030575785,40.750373,-73.991057,123446.9,0.4753617110505347,0.5246382889494653,0.5373593345914587,0.09519815474942336,0.8576221430069196,0.1423778569930803
