GEO_ID,NAME,Median_Income,NAME_sex,Total_Population,Male_Total,Female_Total,NAME_race,Race_Total,White_Alone,Black_Alone,NAME_hispanic,Ethnicity_Total,Hispanic_Latino,Non_Hispanic_Latino,GEOID
1400000US36061015601,Census Tract 156.01; New York County; New York,108368,Census Tract 156.01; New York County; New York,4992,2404,2588,Census Tract 156.01; New York County; New York,4992,3338,216,Census Tract 156.01; New York County; New York,4992,4395,597,36061015601
1400000US36061015602,Census Tract 156.02; New York County; New York,58125,Census Tract 156.02; New York County; New York,2139,925,1214,Census Tract 156.02; New York County; New York,2139,662,348,Census Tract 156.02; New York County; New York,2139,1182,957,36061015602
1400000US36061015700,Census Tract 157; New York County; New York,161886,Census Tract 157; New York County; New York,10613,5115,5498,Census Tract 157; New York County; New York,10613,8491,267,Census Tract 157; New York County; New York,10613,9708,905,36061015700
1400000US36061015801,Census Tract 158.01; New York County; New York,180264,Census Tract 158.01; New York County; New York,5384,2440,2944,Census Tract 158.01; New York County; New York,5384,4038,58,Census Tract 158.01; New York County; New York,5384,4788,596,36061015801
1400000US36061015802,Census Tract 158.02; New York County; New York,93537,Census Tract 158.02; New York County; New York,4397,2058,2339,Census Tract 158.02; New York County; New York,4397,2389,339,Census Tract 158.02; New York County; New York,4397,3824,573,36061015802
1400000US36061015900,Census Tract 159; New York County; New York,170824,Census Tract 159; New York County; New York,9202,4537,4665,Census Tract 159; New York County; New York,9202,7111,169,Census Tract 159; New York County; New York,9202,8498,704,36061015900
1400000US36061016001,Census Tract 160.01; New York County; New York,"250,000+",Census Tract 160.01; New York County; New York,3029,1393,1636,Census Tract 160.01; New York County; New York,3029,2667,8,Census Tract 160.01; New York County; New York,3029,2779,250,36061016001
1400000US36061016002,Census Tract 160.02; New York County; New York,109762,Census Tract 160.02; New York County; New York,3133,1166,1967,Census Tract 160.02; New York County; New York,3133,1682,49,Census Tract 160.02; New York County; New York,3133,2345,788,36061016002
1400000US36061016100,Census Tract 161; New York County; New York,152782,Census Tract 161; New York County; New York,6177,2733,3444,Census Tract 161; New York County; New York,6177,4950,239,Census Tract 161; New York County; New York,6177,5736,441,36061016100
1400000US36061016200,Census Tract 162; New York County; New York,22923,Census Tract 162; New York County; New York,8862,3729,5133,Census Tract 162; New York County; New York,8862,1253,3630,Census Tract 162; New York County; New York,8862,6309,2553,36061016200
1400000US36061016300,Census Tract 163; New York County; New York,122500,Census Tract 163; New York County; New York,7013,3521,3492,Census Tract 163; New York County; New York,7013,5580,219,Census Tract 163; New York County; New York,7013,6567,446,36061016300
1400000US36061016400,Census Tract 164; New York County; New York,29000,Census Tract 164; New York County; New York,7850,3374,4476,Census Tract 164; New York County; New York,7850,1240,2136,Census Tract 164; New York County; New York,7850,3607,4243,36061016400
1400000US36061016500,Census Tract 165; New York County; New York,222391,Census Tract 165; New York County; New York,7253,3181,4072,Census Tract 165; New York County; New York,7253,5954,61,Census Tract 165; New York County; New York,7253,6541,712,36061016500
1400000US36061016600,Census Tract 166; New York County; New York,60778,Census Tract 166; New York County; New York,6011,2794,3217,Census Tract 166; New York County; New York,6011,1742,699,Census Tract 166; New York County; New York,6011,3199,2812,36061016600
1400000US36061016700,Census Tract 167; New York County; New York,249141,Census Tract 167; New York County; New York,7504,3473,4031,Census Tract 167; New York County; New York,7504,6522,55,Census Tract 167; New York County; New York,7504,7202,302,36061016700
1400000US36061016800,Census Tract 168; New York County; New York,33952,Census Tract 168; New York County; New York,4755,1991,2764,Census Tract 168; New York County; New York,4755,1275,1976,Census Tract 168; New York County; New York,4755,2745,2010,36061016800
1400000US36061016900,Census Tract 169; New York County; New York,175647,Census Tract 169; New York County; New York,8202,3852,4350,Census Tract 169; New York County; New York,8202,6861,362,Census Tract 169; New York County; New York,8202,7492,710,36061016900
1400000US36061017000,Census Tract 170; New York County; New York,48082,Census Tract 170; New York County; New York,8746,3426,5320,Census Tract 170; New York County; New York,8746,1835,1607,Census Tract 170; New York County; New York,8746,4121,4625,36061017000
1400000US36061017100,Census Tract 171; New York County; New York,167801,Census Tract 171; New York County; New York,8327,3790,4537,Census Tract 171; New York County; New York,8327,7094,255,Census Tract 171; New York County; New York,8327,7605,722,36061017100
1400000US36061017200,Census Tract 172; New York County; New York,30507,Census Tract 172; New York County; New York,4967,2198,2769,Census Tract 172; New York County; New York,4967,738,1987,Census Tract 172; New York County; New York,4967,2784,2183,36061017200
1400000US36061017300,Census Tract 173; New York County; New York,157896,Census Tract 173; New York County; New York,8764,4649,4115,Census Tract 173; New York County; New York,8764,7085,277,Census Tract 173; New York County; New York,8764,8195,569,36061017300
1400000US36061017401,Census Tract 174.01; New York County; New York,39950,Census Tract 174.01; New York County; New York,5218,2167,3051,Census Tract 174.01; New York County; New York,5218,923,2203,Census Tract 174.01; New York County; New York,5218,3342,1876,36061017401
1400000US36061017402,Census Tract 174.02; New York County; New York,71435,Census Tract 174.02; New York County; New York,2529,1166,1363,Census Tract 174.02; New York County; New York,2529,680,750,Census Tract 174.02; New York County; New York,2529,1827,702,36061017402
1400000US36061017500,Census Tract 175; New York County; New York,184375,Census Tract 175; New York County; New York,10151,4472,5679,Census Tract 175; New York County; New York,10151,7158,458,Census Tract 175; New York County; New York,10151,8546,1605,36061017500
1400000US36061017700,Census Tract 177; New York County; New York,117398,Census Tract 177; New York County; New York,9586,4222,5364,Census Tract 177; New York County; New York,9586,6153,502,Census Tract 177; New York County; New York,9586,7563,2023,36061017700
1400000US36061017800,Census Tract 178; New York County; New York,55076,Census Tract 178; New York County; New York,4050,1985,2065,Census Tract 178; New York County; New York,4050,1446,1008,Census Tract 178; New York County; New York,4050,2466,1584,36061017800
1400000US36061017900,Census Tract 179; New York County; New York,132808,Census Tract 179; New York County; New York,9319,4990,4329,Census Tract 179; New York County; New York,9319,7059,187,Census Tract 179; New York County; New York,9319,7681,1638,36061017900
1400000US36061018000,Census Tract 180; New York County; New York,28413,Census Tract 180; New York County; New York,6621,2963,3658,Census Tract 180; New York County; New York,6621,1321,1954,Census Tract 180; New York County; New York,6621,3420,3201,36061018000
1400000US36061018100,Census Tract 181; New York County; New York,120703,Census Tract 181; New York County; New York,8339,2980,5359,Census Tract 181; New York County; New York,8339,5592,829,Census Tract 181; New York County; New York,8339,7516,823,36061018100
1400000US36061018200,Census Tract 182; New York County; New York,37257,Census Tract 182; New York County; New York,7175,3315,3860,Census Tract 182; New York County; New York,7175,1027,3463,Census Tract 182; New York County; New York,7175,4242,2933,36061018200
1400000US36061018300,Census Tract 183; New York County; New York,150462,Census Tract 183; New York County; New York,8493,4125,4368,Census Tract 183; New York County; New York,8493,5555,604,Census Tract 183; New York County; New York,8493,7029,1464,36061018300
1400000US36061018400,Census Tract 184; New York County; New York,39365,Census Tract 184; New York County; New York,7818,4215,3603,Census Tract 184; New York County; New York,7818,1246,3715,Census Tract 184; New York County; New York,7818,4570,3248,36061018400
1400000US36061018500,Census Tract 185; New York County; New York,145511,Census Tract 185; New York County; New York,4950,2071,2879,Census Tract 185; New York County; New York,4950,3181,360,Census Tract 185; New York County; New York,4950,4529,421,36061018500
1400000US36061018600,Census Tract 186; New York County; New York,51832,Census Tract 186; New York County; New York,6009,2940,3069,Census Tract 186; New York County; New York,6009,470,3834,Census Tract 186; New York County; New York,6009,3902,2107,36061018600
1400000US36061018700,Census Tract 187; New York County; New York,140838,Census Tract 187; New York County; New York,10321,4912,5409,Census Tract 187; New York County; New York,10321,6379,1079,Census Tract 187; New York County; New York,10321,8086,2235,36061018700
1400000US36061018800,Census Tract 188; New York County; New York,40572,Census Tract 188; New York County; New York,5071,2505,2566,Census Tract 188; New York County; New York,5071,723,1886,Census Tract 188; New York County; New York,5071,2652,2419,36061018800
1400000US36061018900,Census Tract 189; New York County; New York,37210,Census Tract 189; New York County; New York,10371,4624,5747,Census Tract 189; New York County; New York,10371,3321,2281,Census Tract 189; New York County; New York,10371,5948,4423,36061018900
1400000US36061019000,Census Tract 190; New York County; New York,87708,Census Tract 190; New York County; New York,3849,1815,2034,Census Tract 190; New York County; New York,3849,967,1910,Census Tract 190; New York County; New York,3849,3372,477,36061019000
1400000US36061019100,Census Tract 191; New York County; New York,141698,Census Tract 191; New York County; New York,8670,4004,4666,Census Tract 191; New York County; New York,8670,6089,999,Census Tract 191; New York County; New York,8670,7536,1134,36061019100
1400000US36061019200,Census Tract 192; New York County; New York,19441,Census Tract 192; New York County; New York,4365,1865,2500,Census Tract 192; New York County; New York,4365,523,2280,Census Tract 192; New York County; New York,4365,2349,2016,36061019200
1400000US36061019300,Census Tract 193; New York County; New York,76250,Census Tract 193; New York County; New York,9652,4866,4786,Census Tract 193; New York County; New York,9652,3548,1319,Census Tract 193; New York County; New York,9652,5484,4168,36061019300
1400000US36061019400,Census Tract 194; New York County; New York,38418,Census Tract 194; New York County; New York,6487,3092,3395,Census Tract 194; New York County; New York,6487,1448,1764,Census Tract 194; New York County; New York,6487,2902,3585,36061019400
1400000US36061019500,Census Tract 195; New York County; New York,119547,Census Tract 195; New York County; New York,7457,3133,4324,Census Tract 195; New York County; New York,7457,4277,1100,Census Tract 195; New York County; New York,7457,5912,1545,36061019500
1400000US36061019600,Census Tract 196; New York County; New York,24665,Census Tract 196; New York County; New York,4067,2061,2006,Census Tract 196; New York County; New York,4067,748,939,Census Tract 196; New York County; New York,4067,1869,2198,36061019600
1400000US36061019701,Census Tract 197.01; New York County; New York,60398,Census Tract 197.01; New York County; New York,999,466,533,Census Tract 197.01; New York County; New York,999,388,135,Census Tract 197.01; New York County; New York,999,727,272,36061019701
1400000US36061019702,Census Tract 197.02; New York County; New York,101667,Census Tract 197.02; New York County; New York,2660,1284,1376,Census Tract 197.02; New York County; New York,2660,841,824,Census Tract 197.02; New York County; New York,2660,2096,564,36061019702
1400000US36061019800,Census Tract 198; New York County; New York,98347,Census Tract 198; New York County; New York,2534,1199,1335,Census Tract 198; New York County; New York,2534,624,1148,Census Tract 198; New York County; New York,2534,2116,418,36061019800
1400000US36061019900,Census Tract 199; New York County; New York,103636,Census Tract 199; New York County; New York,9013,4901,4112,Census Tract 199; New York County; New York,9013,5673,529,Census Tract 199; New York County; New York,9013,7852,1161,36061019900
1400000US36061020000,Census Tract 200; New York County; New York,65064,Census Tract 200; New York County; New York,2954,1310,1644,Census Tract 200; New York County; New York,2954,1420,1217,Census Tract 200; New York County; New York,2954,2726,228,36061020000
1400000US36061020101,Census Tract 201.01; New York County; New York,153826,Census Tract 201.01; New York County; New York,1976,1054,922,Census Tract 201.01; New York County; New York,1976,1117,189,Census Tract 201.01; New York County; New York,1976,1808,168,36061020101
1400000US36061020102,Census Tract 201.02; New York County; New York,78235,Census Tract 201.02; New York County; New York,4045,1931,2114,Census Tract 201.02; New York County; New York,4045,1203,2009,Census Tract 201.02; New York County; New York,4045,3482,563,36061020102
1400000US36061020300,Census Tract 203; New York County; New York,65806,Census Tract 203; New York County; New York,3930,1617,2313,Census Tract 203; New York County; New York,3930,1687,338,Census Tract 203; New York County; New York,3930,3417,513,36061020300
1400000US36061020500,Census Tract 205; New York County; New York,208500,Census Tract 205; New York County; New York,5606,1992,3614,Census Tract 205; New York County; New York,5606,3625,302,Census Tract 205; New York County; New York,5606,4871,735,36061020500
1400000US36061020600,Census Tract 206; New York County; New York,51100,Census Tract 206; New York County; New York,3411,1584,1827,Census Tract 206; New York County; New York,3411,917,1790,Census Tract 206; New York County; New York,3411,2861,550,36061020600
1400000US36061020701,Census Tract 207.01; New York County; New York,82778,Census Tract 207.01; New York County; New York,2856,1243,1613,Census Tract 207.01; New York County; New York,2856,1291,125,Census Tract 207.01; New York County; New York,2856,2393,463,36061020701
1400000US36061020800,Census Tract 208; New York County; New York,76513,Census Tract 208; New York County; New York,5573,2782,2791,Census Tract 208; New York County; New York,5573,1767,2575,Census Tract 208; New York County; New York,5573,4959,614,36061020800
1400000US36061020901,Census Tract 209.01; New York County; New York,28015,Census Tract 209.01; New York County; New York,3382,1822,1560,Census Tract 209.01; New York County; New York,3382,148,1476,Census Tract 209.01; New York County; New York,3382,1609,1773,36061020901
1400000US36061021000,Census Tract 210; New York County; New York,46942,Census Tract 210; New York County; New York,6324,2393,3931,Census Tract 210; New York County; New York,6324,479,4121,Census Tract 210; New York County; New York,6324,4638,1686,36061021000
1400000US36061021100,Census Tract 211; New York County; New York,79522,Census Tract 211; New York County; New York,10222,4927,5295,Census Tract 211; New York County; New York,10222,4260,1866,Census Tract 211; New York County; New York,10222,7895,2327,36061021100
1400000US36061021200,Census Tract 212; New York County; New York,80909,Census Tract 212; New York County; New York,4905,2068,2837,Census Tract 212; New York County; New York,4905,648,3286,Census Tract 212; New York County; New York,4905,4179,726,36061021200
1400000US36061021303,Census Tract 213.03; New York County; New York,55466,Census Tract 213.03; New York County; New York,6381,3748,2633,Census Tract 213.03; New York County; New York,6381,1615,2928,Census Tract 213.03; New York County; New York,6381,4398,1983,36061021303
1400000US36061021400,Census Tract 214; New York County; New York,59615,Census Tract 214; New York County; New York,2902,1502,1400,Census Tract 214; New York County; New York,2902,413,2140,Census Tract 214; New York County; New York,2902,2749,153,36061021400
1400000US36061021500,Census Tract 215; New York County; New York,66667,Census Tract 215; New York County; New York,4054,1915,2139,Census Tract 215; New York County; New York,4054,736,2412,Census Tract 215; New York County; New York,4054,3281,773,36061021500
1400000US36061021600,Census Tract 216; New York County; New York,71833,Census Tract 216; New York County; New York,9151,4866,4285,Census Tract 216; New York County; New York,9151,2299,4731,Census Tract 216; New York County; New York,9151,7811,1340,36061021600
1400000US36061021703,Census Tract 217.03; New York County; New York,-,Census Tract 217.03; New York County; New York,211,92,119,Census Tract 217.03; New York County; New York,211,97,41,Census Tract 217.03; New York County; New York,211,186,25,36061021703
1400000US36061021800,Census Tract 218; New York County; New York,41902,Census Tract 218; New York County; New York,5931,2773,3158,Census Tract 218; New York County; New York,5931,1840,2342,Census Tract 218; New York County; New York,5931,5034,897,36061021800
1400000US36061021900,Census Tract 219; New York County; New York,20912,Census Tract 219; New York County; New York,5400,2535,2865,Census Tract 219; New York County; New York,5400,782,1693,Census Tract 219; New York County; New York,5400,2085,3315,36061021900
1400000US36061022000,Census Tract 220; New York County; New York,89896,Census Tract 220; New York County; New York,6102,2468,3634,Census Tract 220; New York County; New York,6102,2005,2557,Census Tract 220; New York County; New York,6102,4994,1108,36061022000
1400000US36061022102,Census Tract 221.02; New York County; New York,72083,Census Tract 221.02; New York County; New York,2365,1283,1082,Census Tract 221.02; New York County; New York,2365,745,1131,Census Tract 221.02; New York County; New York,2365,1940,425,36061022102
1400000US36061022200,Census Tract 222; New York County; New York,82438,Census Tract 222; New York County; New York,3501,1745,1756,Census Tract 222; New York County; New York,3501,1112,1515,Census Tract 222; New York County; New York,3501,2931,570,36061022200
1400000US36061022301,Census Tract 223.01; New York County; New York,49410,Census Tract 223.01; New York County; New York,7270,3633,3637,Census Tract 223.01; New York County; New York,7270,1659,1609,Census Tract 223.01; New York County; New York,7270,3220,4050,36061022301
1400000US36061022302,Census Tract 223.02; New York County; New York,39004,Census Tract 223.02; New York County; New York,2998,1423,1575,Census Tract 223.02; New York County; New York,2998,588,685,Census Tract 223.02; New York County; New York,2998,1149,1849,36061022302
1400000US36061022400,Census Tract 224; New York County; New York,27551,Census Tract 224; New York County; New York,6931,3281,3650,Census Tract 224; New York County; New York,6931,574,4811,Census Tract 224; New York County; New York,6931,5397,1534,36061022400
1400000US36061022500,Census Tract 225; New York County; New York,58015,Census Tract 225; New York County; New York,10605,5294,5311,Census Tract 225; New York County; New York,10605,2176,2912,Census Tract 225; New York County; New York,10605,4551,6054,36061022500
1400000US36061022600,Census Tract 226; New York County; New York,61521,Census Tract 226; New York County; New York,5052,2581,2471,Census Tract 226; New York County; New York,5052,1049,2086,Census Tract 226; New York County; New York,5052,3298,1754,36061022600
1400000US36061022700,Census Tract 227; New York County; New York,70120,Census Tract 227; New York County; New York,5694,2726,2968,Census Tract 227; New York County; New York,5694,1188,3161,Census Tract 227; New York County; New York,5694,4101,1593,36061022700
1400000US36061022800,Census Tract 228; New York County; New York,74614,Census Tract 228; New York County; New York,6548,3191,3357,Census Tract 228; New York County; New York,6548,888,4519,Census Tract 228; New York County; New York,6548,5287,1261,36061022800
1400000US36061022900,Census Tract 229; New York County; New York,59145,Census Tract 229; New York County; New York,8471,4434,4037,Census Tract 229; New York County; New York,8471,1450,2547,Census Tract 229; New York County; New York,8471,3515,4956,36061022900
1400000US36061023000,Census Tract 230; New York County; New York,38636,Census Tract 230; New York County; New York,9357,4634,4723,Census Tract 230; New York County; New York,9357,631,6057,Census Tract 230; New York County; New York,9357,7474,1883,36061023000
1400000US36061023100,Census Tract 231; New York County; New York,67175,Census Tract 231; New York County; New York,6824,3010,3814,Census Tract 231; New York County; New York,6824,1190,2132,Census Tract 231; New York County; New York,6824,3921,2903,36061023100
1400000US36061023200,Census Tract 232; New York County; New York,29571,Census Tract 232; New York County; New York,9279,4064,5215,Census Tract 232; New York County; New York,9279,1275,4652,Census Tract 232; New York County; New York,9279,5552,3727,36061023200
1400000US36061023300,Census Tract 233; New York County; New York,83232,Census Tract 233; New York County; New York,7181,3610,3571,Census Tract 233; New York County; New York,7181,2071,1523,Census Tract 233; New York County; New York,7181,4130,3051,36061023300
1400000US36061023400,Census Tract 234; New York County; New York,72423,Census Tract 234; New York County; New York,5244,2990,2254,Census Tract 234; New York County; New York,5244,817,3029,Census Tract 234; New York County; New York,5244,3918,1326,36061023400
1400000US36061023501,Census Tract 235.01; New York County; New York,80337,Census Tract 235.01; New York County; New York,7177,3343,3834,Census Tract 235.01; New York County; New York,7177,1264,2500,Census Tract 235.01; New York County; New York,7177,4133,3044,36061023501
1400000US36061023502,Census Tract 235.02; New York County; New York,44799,Census Tract 235.02; New York County; New York,1872,971,901,Census Tract 235.02; New York County; New York,1872,147,1337,Census Tract 235.02; New York County; New York,1872,1499,373,36061023502
1400000US36061023600,Census Tract 236; New York County; New York,42692,Census Tract 236; New York County; New York,10061,4261,5800,Census Tract 236; New York County; New York,10061,398,6765,Census Tract 236; New York County; New York,10061,7405,2656,36061023600
1400000US36061023700,Census Tract 237; New York County; New York,60116,Census Tract 237; New York County; New York,6578,3581,2997,Census Tract 237; New York County; New York,6578,1565,1872,Census Tract 237; New York County; New York,6578,3680,2898,36061023700
1400000US36061023802,Census Tract 238.02; New York County; New York,115000,Census Tract 238.02; New York County; New York,5094,2375,2719,Census Tract 238.02; New York County; New York,5094,1870,789,Census Tract 238.02; New York County; New York,5094,4494,600,36061023802
1400000US36061023803,Census Tract 238.03; New York County; New York,73750,Census Tract 238.03; New York County; New York,3514,1528,1986,Census Tract 238.03; New York County; New York,3514,1645,670,Census Tract 238.03; New York County; New York,3514,3195,319,36061023803
1400000US36061023804,Census Tract 238.04; New York County; New York,189327,Census Tract 238.04; New York County; New York,3390,1658,1732,Census Tract 238.04; New York County; New York,3390,1548,313,Census Tract 238.04; New York County; New York,3390,3079,311,36061023804
1400000US36061023900,Census Tract 239; New York County; New York,46458,Census Tract 239; New York County; New York,2992,1268,1724,Census Tract 239; New York County; New York,2992,664,829,Census Tract 239; New York County; New York,2992,1330,1662,36061023900
1400000US36061024000,Census Tract 240; New York County; New York,-,Census Tract 240; New York County; New York,2366,1947,419,Census Tract 240; New York County; New York,2366,461,1278,Census Tract 240; New York County; New York,2366,1638,728,36061024000
1400000US36061024100,Census Tract 241; New York County; New York,61484,Census Tract 241; New York County; New York,8068,3891,4177,Census Tract 241; New York County; New York,8068,1318,2144,Census Tract 241; New York County; New York,8068,3492,4576,36061024100
1400000US36061024200,Census Tract 242; New York County; New York,38235,Census Tract 242; New York County; New York,5603,2551,3052,Census Tract 242; New York County; New York,5603,554,2752,Census Tract 242; New York County; New York,5603,2940,2663,36061024200
1400000US36061024301,Census Tract 243.01; New York County; New York,71706,Census Tract 243.01; New York County; New York,4596,2138,2458,Census Tract 243.01; New York County; New York,4596,1024,1209,Census Tract 243.01; New York County; New York,4596,2092,2504,36061024301
1400000US36061024302,Census Tract 243.02; New York County; New York,22973,Census Tract 243.02; New York County; New York,7234,3027,4207,Census Tract 243.02; New York County; New York,7234,659,3493,Census Tract 243.02; New York County; New York,7234,4192,3042,36061024302
1400000US36061024500,Census Tract 245; New York County; New York,50184,Census Tract 245; New York County; New York,13985,6966,7019,Census Tract 245; New York County; New York,13985,2655,2129,Census Tract 245; New York County; New York,13985,5063,8922,36061024500
1400000US36061024700,Census Tract 247; New York County; New York,-,Census Tract 247; New York County; New York,6135,2791,3344,Census Tract 247; New York County; New York,6135,1384,590,Census Tract 247; New York County; New York,6135,1824,4311,36061024700
1400000US36061024900,Census Tract 249; New York County; New York,76563,Census Tract 249; New York County; New York,1061,461,600,Census Tract 249; New York County; New York,1061,227,163,Census Tract 249; New York County; New York,1061,474,587,36061024900
1400000US36061025100,Census Tract 251; New York County; New York,39115,Census Tract 251; New York County; New York,2698,1382,1316,Census Tract 251; New York County; New York,2698,550,652,Census Tract 251; New York County; New York,2698,736,1962,36061025100
1400000US36061025300,Census Tract 253; New York County; New York,70266,Census Tract 253; New York County; New York,10195,5287,4908,Census Tract 253; New York County; New York,10195,2509,511,Census Tract 253; New York County; New York,10195,2672,7523,36061025300
1400000US36061025500,Census Tract 255; New York County; New York,93149,Census Tract 255; New York County; New York,5474,2082,3392,Census Tract 255; New York County; New York,5474,1837,332,Census Tract 255; New York County; New York,5474,3025,2449,36061025500
1400000US36061025700,Census Tract 257; New York County; New York,90792,Census Tract 257; New York County; New York,4601,2258,2343,Census Tract 257; New York County; New York,4601,1767,1802,Census Tract 257; New York County; New York,4601,4068,533,36061025700
1400000US36061025900,Census Tract 259; New York County; New York,75406,Census Tract 259; New York County; New York,4713,2322,2391,Census Tract 259; New York County; New York,4713,1297,1506,Census Tract 259; New York County; New York,4713,2885,1828,36061025900
1400000US36061026100,Census Tract 261; New York County; New York,47837,Census Tract 261; New York County; New York,11613,5547,6066,Census Tract 261; New York County; New York,11613,1411,841,Census Tract 261; New York County; New York,11613,1276,10337,36061026100
1400000US36061026300,Census Tract 263; New York County; New York,58184,Census Tract 263; New York County; New York,7997,4055,3942,Census Tract 263; New York County; New York,7997,1399,376,Census Tract 263; New York County; New York,7997,1518,6479,36061026300
1400000US36061026500,Census Tract 265; New York County; New York,91589,Census Tract 265; New York County; New York,8036,3752,4284,Census Tract 265; New York County; New York,8036,2917,643,Census Tract 265; New York County; New York,8036,3517,4519,36061026500
1400000US36061026700,Census Tract 267; New York County; New York,71719,Census Tract 267; New York County; New York,2053,1248,805,Census Tract 267; New York County; New York,2053,1158,22,Census Tract 267; New York County; New York,2053,1268,785,36061026700
1400000US36061026900,Census Tract 269; New York County; New York,66208,Census Tract 269; New York County; New York,7676,4538,3138,Census Tract 269; New York County; New York,7676,1659,384,Census Tract 269; New York County; New York,7676,1253,6423,36061026900
1400000US36061027100,Census Tract 271; New York County; New York,77021,Census Tract 271; New York County; New York,7583,3495,4088,Census Tract 271; New York County; New York,7583,2455,1192,Census Tract 271; New York County; New York,7583,2989,4594,36061027100
1400000US36061027300,Census Tract 273; New York County; New York,119902,Census Tract 273; New York County; New York,7317,3736,3581,Census Tract 273; New York County; New York,7317,5543,301,Census Tract 273; New York County; New York,7317,6017,1300,36061027300
1400000US36061027500,Census Tract 275; New York County; New York,167955,Census Tract 275; New York County; New York,3089,1696,1393,Census Tract 275; New York County; New York,3089,2166,73,Census Tract 275; New York County; New York,3089,2770,319,36061027500
1400000US36061027700,Census Tract 277; New York County; New York,55585,Census Tract 277; New York County; New York,6698,3150,3548,Census Tract 277; New York County; New York,6698,717,1045,Census Tract 277; New York County; New York,6698,1202,5496,36061027700
1400000US36061027900,Census Tract 279; New York County; New York,64509,Census Tract 279; New York County; New York,10035,5212,4823,Census Tract 279; New York County; New York,10035,3072,436,Census Tract 279; New York County; New York,10035,3416,6619,36061027900
1400000US36061028100,Census Tract 281; New York County; New York,119063,Census Tract 281; New York County; New York,3222,1405,1817,Census Tract 281; New York County; New York,3222,2201,142,Census Tract 281; New York County; New York,3222,2686,536,36061028100
1400000US36061028300,Census Tract 283; New York County; New York,72444,Census Tract 283; New York County; New York,8132,3444,4688,Census Tract 283; New York County; New York,8132,1989,494,Census Tract 283; New York County; New York,8132,2340,5792,36061028300
1400000US36061028500,Census Tract 285; New York County; New York,47846,Census Tract 285; New York County; New York,7712,3469,4243,Census Tract 285; New York County; New York,7712,758,440,Census Tract 285; New York County; New York,7712,868,6844,36061028500
1400000US36061028700,Census Tract 287; New York County; New York,88138,Census Tract 287; New York County; New York,4001,2115,1886,Census Tract 287; New York County; New York,4001,1828,235,Census Tract 287; New York County; New York,4001,2075,1926,36061028700
1400000US36061029100,Census Tract 291; New York County; New York,58731,Census Tract 291; New York County; New York,10831,5020,5811,Census Tract 291; New York County; New York,10831,1663,1102,Census Tract 291; New York County; New York,10831,1833,8998,36061029100
1400000US36061029300,Census Tract 293; New York County; New York,46227,Census Tract 293; New York County; New York,8677,3443,5234,Census Tract 293; New York County; New York,8677,930,424,Census Tract 293; New York County; New York,8677,549,8128,36061029300
1400000US36061029500,Census Tract 295; New York County; New York,75938,Census Tract 295; New York County; New York,7542,3873,3669,Census Tract 295; New York County; New York,7542,2660,663,Census Tract 295; New York County; New York,7542,3675,3867,36061029500
1400000US36061029700,Census Tract 297; New York County; New York,-,Census Tract 297; New York County; New York,14,7,7,Census Tract 297; New York County; New York,14,8,5,Census Tract 297; New York County; New York,14,11,3,36061029700
1400000US36061029900,Census Tract 299; New York County; New York,42607,Census Tract 299; New York County; New York,3430,1541,1889,Census Tract 299; New York County; New York,3430,555,1124,Census Tract 299; New York County; New York,3430,936,2494,36061029900
1400000US36061030300,Census Tract 303; New York County; New York,96414,Census Tract 303; New York County; New York,3823,2029,1794,Census Tract 303; New York County; New York,3823,1437,291,Census Tract 303; New York County; New York,3823,1908,1915,36061030300
1400000US36061030700,Census Tract 307; New York County; New York,120114,Census Tract 307; New York County; New York,3906,2163,1743,Census Tract 307; New York County; New York,3906,2577,692,Census Tract 307; New York County; New York,3906,3045,861,36061030700
1400000US36061030900,Census Tract 309; New York County; New York,44217,Census Tract 309; New York County; New York,10529,4290,6239,Census Tract 309; New York County; New York,10529,1739,2883,Census Tract 309; New York County; New York,10529,3099,7430,36061030900
1400000US36061031100,Census Tract 311; New York County; New York,-,Census Tract 311; New York County; New York,0,0,0,Census Tract 311; New York County; New York,0,0,0,Census Tract 311; New York County; New York,0,0,0,36061031100
1400000US36061031703,Census Tract 317.03; New York County; New York,"250,000+",Census Tract 317.03; New York County; New York,5960,3257,2703,Census Tract 317.03; New York County; New York,5960,4207,145,Census Tract 317.03; New York County; New York,5960,5836,124,36061031703
1400000US36061031704,Census Tract 317.04; New York County; New York,242705,Census Tract 317.04; New York County; New York,10147,4906,5241,Census Tract 317.04; New York County; New York,10147,6217,161,Census Tract 317.04; New York County; New York,10147,9124,1023,36061031704
1400000US36061031900,Census Tract 319; New York County; New York,-,Census Tract 319; New York County; New York,0,0,0,Census Tract 319; New York County; New York,0,0,0,Census Tract 319; New York County; New York,0,0,0,36061031900
1400000US36081000101,Census Tract 1.01; Queens County; New York,128641,Census Tract 1.01; Queens County; New York,4600,1858,2742,Census Tract 1.01; Queens County; New York,4600,2121,38,Census Tract 1.01; Queens County; New York,4600,4139,461,36081000101
1400000US36081000102,Census Tract 1.02; Queens County; New York,213452,Census Tract 1.02; Queens County; New York,6324,3559,2765,Census Tract 1.02; Queens County; New York,6324,4125,48,Census Tract 1.02; Queens County; New York,6324,6038,286,36081000102
1400000US36081000103,Census Tract 1.03; Queens County; New York,-,Census Tract 1.03; Queens County; New York,31,31,0,Census Tract 1.03; Queens County; New York,31,17,0,Census Tract 1.03; Queens County; New York,31,31,0,36081000103
