ARREST_DATE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,PERP_RACE,Latitude_x,Longitude_x,station_complex_id,Latitude_y,Longitude_y,MEAN_Median_Inc,SUM_Total_Popu,SUM_Male_Total,SUM_Female_Tot,SUM_White_Alon,SUM_Black_Alon,SUM_Hispanic_L,SUM_Non_Hispan
08/12/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/12/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
08/11/2023,B,43,25-44,M,BLACK,40.83420109672967,-73.85168536781177,365.0,40.834255,-73.851222,59470.625,35012,17247,17765,3703,7882,18279,16733
08/11/2023,M,10,25-44,M,BLACK,40.75578073026089,-74.0019852096343,471.0,40.755882,-74.00191,137175.8,17852,9529,8323,8809,1634,14983,2869
08/11/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/10/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/10/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
08/10/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
08/10/2023,K,78,18-24,M,BLACK,40.67485600486293,-73.97078072603578,340.0,40.675235,-73.971046,132556.8889,37948,17467,20481,26032,3311,34093,3855
08/10/2023,M,26,25-44,M,BLACK HISPANIC,40.8107644899635,-73.952590152183,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
08/10/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
08/10/2023,B,43,18-24,M,BLACK,40.82950189782912,-73.87460889175321,368.0,40.829521,-73.874516,39911.1,45225,22240,22985,2381,13372,15081,30144
08/10/2023,M,26,45-64,M,BLACK HISPANIC,40.81569072490095,-73.95829474326734,306.0,40.815581,-73.958372,68329.375,45189,21697,23492,14364,10897,28644,16545
08/10/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
08/10/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
08/10/2023,B,43,18-24,M,BLACK,40.82858179824758,-73.87917076783575,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
08/10/2023,K,75,25-44,M,WHITE,40.67803108551081,-73.89167260564398,90.0,40.678024,-73.891688,48626.77778,23579,11451,12128,3351,9289,9596,13983
08/10/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/10/2023,K,75,25-44,M,BLACK,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
08/10/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/09/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/09/2023,B,46,25-44,M,WHITE,40.85604676326622,-73.90077783555246,214.0,40.856093,-73.900741,39669.8,74637,34556,40081,6477,24930,22350,52287
08/09/2023,B,43,45-64,M,ASIAN / PACIFIC ISLANDER,40.83420109672967,-73.85168536781177,365.0,40.834255,-73.851222,59470.625,35012,17247,17765,3703,7882,18279,16733
08/09/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
08/09/2023,K,75,45-64,M,BLACK,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
08/09/2023,B,40,25-44,M,BLACK,40.8133030743534,-73.93039618778353,391.0,40.813224,-73.929849,38475.85714,37819,17376,20443,5880,15442,15837,21982
08/09/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
08/09/2023,K,75,25-44,M,WHITE HISPANIC,40.67271591120527,-73.89031495142463,186.0,40.67271,-73.890358,46621.1,29409,12993,16416,2946,15402,16739,12670
08/08/2023,M,13,25-44,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/08/2023,K,75,25-44,F,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/08/2023,K,75,25-44,M,WHITE HISPANIC,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/08/2023,Q,103,18-24,F,BLACK,40.70058232906593,-73.80774181591707,279.0,40.700486,-73.807969,55716.16667,24414,12596,11818,1920,4725,14018,10396
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/08/2023,K,75,45-64,M,WHITE HISPANIC,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
08/08/2023,K,75,25-44,M,BLACK,40.67540324751644,-73.87191357758088,188.0,40.675377,-73.872106,63321.22222,36142,17464,18678,2519,15696,25910,10232
08/07/2023,K,78,25-44,M,WHITE HISPANIC,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
08/07/2023,B,52,25-44,M,WHITE,40.86275507175744,-73.90107874094647,382.0,40.862803,-73.901034,44405.4,57075,27968,29107,4521,11096,10938,46137
08/06/2023,M,25,45-64,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
08/05/2023,K,83,18-24,F,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
08/05/2023,K,83,18-24,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
08/05/2023,Q,108,18-24,M,BLACK,40.745595642202254,-73.90338918538404,456.0,40.74563,-73.902984,80186.11111,36526,17431,19095,10579,435,23918,12608
08/05/2023,K,72,45-64,M,BLACK,40.66550803453773,-73.99276919825392,30.0,40.665414,-73.992872,110275.5556,21831,11830,10001,13279,1831,16301,5530
08/04/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
08/04/2023,K,77,18-24,M,WHITE HISPANIC,40.66940230342326,-73.94219706684515,344.0,40.669399,-73.942161,73468.58333,42524,20797,21727,15800,19745,37508,5016
08/04/2023,M,13,45-64,M,BLACK,40.7452870263689,-73.98872939424497,13.0,40.745494,-73.988691,176999.5,42613,20909,21704,26361,3379,38359,4254
08/04/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/03/2023,M,13,45-64,F,BLACK,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
08/03/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/03/2023,K,61,18-24,M,BLACK HISPANIC,40.60881426510172,-73.97299575761588,249.0,40.608944,-73.973022,76941.16667,37998,18684,19314,19679,464,32205,5793
08/03/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/03/2023,B,52,25-44,M,BLACK,40.86275507175744,-73.90107874094647,382.0,40.862803,-73.901034,44405.4,57075,27968,29107,4521,11096,10938,46137
08/03/2023,K,83,18-24,M,WHITE HISPANIC,40.69993783385083,-73.91180788979794,630.0,40.699622,-73.9119855,85993.0,43780,21332,22448,13941,4474,19332,24448
08/03/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/03/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
08/02/2023,B,41,25-44,M,BLACK,40.812125995016096,-73.90418129247784,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
08/02/2023,K,83,18-24,M,BLACK,40.69993783385083,-73.91180788979794,630.0,40.699622,-73.9119855,85993.0,43780,21332,22448,13941,4474,19332,24448
08/02/2023,B,52,25-44,M,BLACK HISPANIC,40.86275507175744,-73.90107874094647,382.0,40.862803,-73.901034,44405.4,57075,27968,29107,4521,11096,10938,46137
08/02/2023,B,52,45-64,M,BLACK,40.85836868681552,-73.90390861279158,383.0,40.858407,-73.903879,42644.4,59433,27303,32130,6149,17044,15726,43707
08/02/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/02/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
08/02/2023,K,83,25-44,M,BLACK HISPANIC,40.69993783385083,-73.91180788979794,630.0,40.699622,-73.9119855,85993.0,43780,21332,22448,13941,4474,19332,24448
08/02/2023,B,43,18-24,M,BLACK,40.82950189782912,-73.87460889175321,368.0,40.829521,-73.874516,39911.1,45225,22240,22985,2381,13372,15081,30144
08/02/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
08/02/2023,B,41,45-64,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
08/01/2023,B,52,25-44,M,WHITE HISPANIC,40.86747548737554,-73.8974019488641,381.0,40.86776,-73.897174,47518.07692,59573,29422,30151,6112,11414,13812,45761
08/01/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
08/01/2023,B,40,25-44,M,WHITE HISPANIC,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
08/01/2023,M,28,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
08/01/2023,M,30,65+,M,WHITE HISPANIC,40.82642770243247,-73.95045075558801,304.0,40.826551,-73.95036,66300.5,45353,22655,22698,9640,14147,23898,21455
08/01/2023,K,83,18-24,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/31/2023,K,75,25-44,M,WHITE,40.674395964093016,-73.89650930396286,185.0,40.674542,-73.896548,50113.625,22830,10891,11939,3183,10901,11588,11242
07/31/2023,K,66,25-44,M,WHITE HISPANIC,40.64059922620008,-73.9943321010444,60.0,40.640914,-73.994304,64194.72727,43490,22568,20922,23630,860,33567,9923
07/31/2023,M,34,45-64,M,BLACK,40.85555717320811,-73.92916990035032,300.0,40.855225,-73.929412,58212.28571,42177,21087,21090,11050,3573,12468,29709
07/30/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
07/29/2023,B,43,25-44,M,BLACK,40.83162357138756,-73.86725846399717,367.0,40.831509,-73.867618,45701.54545,53275,27029,26246,4571,13906,22423,30852
07/29/2023,M,13,18-24,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
07/28/2023,K,83,25-44,M,BLACK,40.69993783385083,-73.91180788979794,630.0,40.699622,-73.9119855,85993.0,43780,21332,22448,13941,4474,19332,24448
07/28/2023,K,78,25-44,F,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
07/28/2023,K,73,45-64,M,BLACK,40.6625545044738,-73.90891970492359,348.0,40.662549,-73.908946,37518.3,39762,16988,22774,2729,26723,30036,9726
07/28/2023,K,73,25-44,M,BLACK,40.6625545044738,-73.90891970492359,348.0,40.662549,-73.908946,37518.3,39762,16988,22774,2729,26723,30036,9726
07/27/2023,M,33,25-44,M,BLACK HISPANIC,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
07/27/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
07/27/2023,M,33,25-44,M,BLACK HISPANIC,40.84095296978001,-73.93947116181074,605.0,40.8406375,-73.939847,50700.4,63754,30709,33045,12996,6803,18680,45074
07/27/2023,M,28,25-44,M,BLACK,40.80777234464976,-73.94548329252599,439.0,40.807754,-73.945495,68204.0,45838,21538,24300,12275,21951,37688,8150
07/26/2023,K,83,18-24,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/26/2023,B,40,25-44,M,WHITE HISPANIC,40.81630661102542,-73.90804814859399,433.0,40.81649,-73.907807,34971.88889,38710,17767,20943,3793,12105,11098,27612
07/26/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
07/26/2023,K,81,18-24,F,BLACK,40.679329,-73.930375,181.0,40.679364,-73.930729,78545.88889,38502,17420,21082,6981,24848,32987,5515
07/26/2023,M,7,25-44,F,WHITE HISPANIC,40.71855580770046,-73.98820001110087,625.0,40.718463,-73.9877755,68848.7,48174,23016,25158,20879,3640,39822,8352
07/26/2023,B,46,25-44,F,BLACK,40.85836868681552,-73.90390861279158,383.0,40.858407,-73.903879,42644.4,59433,27303,32130,6149,17044,15726,43707
07/26/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/25/2023,M,28,45-64,M,BLACK,40.802024054077805,-73.94968150946018,440.0,40.802098,-73.949625,62838.5,47849,23331,24518,11983,22969,37456,10393
07/25/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
07/25/2023,M,13,18-24,F,BLACK,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
07/25/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0,40.650843,-73.949575,83020.44444,42459,19392,23067,4220,30527,37683,4776
07/25/2023,B,40,25-44,M,WHITE,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
07/25/2023,K,70,25-44,M,BLACK,40.632885598179925,-73.94769778544028,359.0,40.632836,-73.947642,76362.83333,32446,15710,16736,6860,18578,29649,2797
07/25/2023,M,30,45-64,M,BLACK,40.82642770243247,-73.95045075558801,304.0,40.826551,-73.95036,66300.5,45353,22655,22698,9640,14147,23898,21455
07/24/2023,K,66,25-44,F,BLACK HISPANIC,40.631574416194006,-73.99546052960667,62.0,40.631435,-73.995476,52309.72727,45523,23206,22317,35602,247,41505,4018
07/24/2023,K,78,45-64,M,WHITE HISPANIC,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
07/24/2023,K,71,18-24,M,BLACK,40.66312629147525,-73.95089285614004,354.0,40.662742,-73.95085,78982.58333,45630,21268,24362,15786,22841,40750,4880
07/23/2023,B,42,25-44,M,BLACK,40.83737082564831,-73.8877667333652,428.0,40.837288,-73.887734,31894.0,27089,13241,13848,2335,11071,10224,16865
07/23/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/22/2023,M,25,25-44,M,BLACK,40.804375769710255,-73.93742023722204,392.0,40.804138,-73.937594,48003.66667,29277,13802,15475,5318,11856,16930,12347
07/22/2023,K,83,18-24,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/22/2023,B,41,25-44,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
07/22/2023,K,83,45-64,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/22/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/22/2023,M,14,25-44,M,BLACK,40.752001,-73.977392,610.0,40.751992,-73.97735933,126234.2222,35073,16174,18899,21221,1556,31864,3209
07/22/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/21/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
07/21/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
07/21/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
07/21/2023,Q,100,25-44,M,BLACK,40.59241019101602,-73.78899501697998,205.0,40.592374,-73.788522,44672.0,18235,8523,9712,2025,11570,14120,4115
07/21/2023,B,40,25-44,M,BLACK,40.81630661102542,-73.90804814859399,433.0,40.81649,-73.907807,34971.88889,38710,17767,20943,3793,12105,11098,27612
07/21/2023,B,44,25-44,M,BLACK HISPANIC,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
07/21/2023,B,46,25-44,M,WHITE HISPANIC,40.85604676326622,-73.90077783555246,214.0,40.856093,-73.900741,39669.8,74637,34556,40081,6477,24930,22350,52287
07/21/2023,M,20,18-24,M,WHITE HISPANIC,40.77879400106861,-73.98205472388632,313.0,40.778453,-73.98197,156000.5455,70042,32623,37419,51842,2289,64088,5954
07/21/2023,B,40,25-44,M,BLACK,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
07/20/2023,B,40,45-64,M,BLACK HISPANIC,40.80755382044926,-73.91921496573,376.0,40.807566,-73.91924,29054.1,41018,18790,22228,4561,12170,12031,28987
07/20/2023,B,49,18-24,M,BLACK,40.86543025685776,-73.86736090787606,423.0,40.865462,-73.867352,46248.25,36548,17013,19535,6340,11832,18381,18167
07/20/2023,B,49,25-44,M,WHITE HISPANIC,40.86543025685776,-73.86736090787606,423.0,40.865462,-73.867352,46248.25,36548,17013,19535,6340,11832,18381,18167
07/19/2023,M,30,25-44,M,BLACK,40.82642770243247,-73.95045075558801,304.0,40.826551,-73.95036,66300.5,45353,22655,22698,9640,14147,23898,21455
07/19/2023,K,73,45-64,M,BLACK,40.6625545044738,-73.90891970492359,348.0,40.662549,-73.908946,37518.3,39762,16988,22774,2729,26723,30036,9726
07/19/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0,40.650843,-73.949575,83020.44444,42459,19392,23067,4220,30527,37683,4776
07/19/2023,K,72,25-44,M,BLACK,40.66550803453773,-73.99276919825392,30.0,40.665414,-73.992872,110275.5556,21831,11830,10001,13279,1831,16301,5530
07/19/2023,K,67,25-44,M,BLACK,40.650807142241206,-73.94957212385661,356.0,40.650843,-73.949575,83020.44444,42459,19392,23067,4220,30527,37683,4776
07/19/2023,B,41,25-44,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0,40.812118,-73.904098,28099.2,34062,15948,18114,2745,11233,10368,23694
07/19/2023,K,71,25-44,M,BLACK,40.66312629147525,-73.95089285614004,354.0,40.662742,-73.95085,78982.58333,45630,21268,24362,15786,22841,40750,4880
07/19/2023,B,43,25-44,M,BLACK,40.83162357138756,-73.86725846399717,367.0,40.831509,-73.867618,45701.54545,53275,27029,26246,4571,13906,22423,30852
07/19/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
07/18/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/18/2023,M,30,25-44,M,WHITE,40.82642770243247,-73.95045075558801,304.0,40.826551,-73.95036,66300.5,45353,22655,22698,9640,14147,23898,21455
07/18/2023,B,40,45-64,M,WHITE HISPANIC,40.81630661102542,-73.90804814859399,433.0,40.81649,-73.907807,34971.88889,38710,17767,20943,3793,12105,11098,27612
07/18/2023,M,14,65+,M,BLACK,40.75219043401121,-73.99346359839569,164.0,40.752287,-73.993391,128010.7778,23044,11048,11996,12059,2326,19597,3447
07/18/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0,40.816109,-73.917757,23556.1,49651,22350,27301,6035,18823,17113,32538
07/17/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
07/17/2023,M,23,45-64,M,ASIAN / PACIFIC ISLANDER,40.79480848529416,-73.9444068205819,394.0,40.79502,-73.94425,40178.58333,64920,29680,35240,11980,24074,36804,28116
07/16/2023,K,83,25-44,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/16/2023,B,47,25-44,U,BLACK,40.89844961727117,-73.85429832975593,417.0,40.898379,-73.854376,80233.0,25182,12115,13067,3229,13147,17888,7294
07/16/2023,B,47,25-44,M,BLACK,40.89844961727117,-73.85429832975593,417.0,40.898379,-73.854376,80233.0,25182,12115,13067,3229,13147,17888,7294
07/15/2023,K,90,25-44,M,BLACK,40.70842603476187,-73.95790377644676,101.0,40.708359,-73.957757,96845.63636,59710,29274,30436,39055,2788,43817,15893
07/15/2023,K,78,18-24,M,BLACK HISPANIC,40.68405249798437,-73.97745785403545,617.0,40.68416167,-73.97778867,161011.8182,37731,17418,20313,18302,7499,31710,6021
07/14/2023,M,23,25-44,M,BLACK,40.79480848529416,-73.9444068205819,394.0,40.79502,-73.94425,40178.58333,64920,29680,35240,11980,24074,36804,28116
07/14/2023,K,83,25-44,M,BLACK HISPANIC,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/14/2023,K,83,45-64,U,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/14/2023,B,44,45-64,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/14/2023,M,26,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0,40.811109,-73.952343,55264.83333,56836,27838,28998,14533,23322,40869,15967
07/14/2023,B,46,18-24,M,WHITE HISPANIC,40.86135236106006,-73.89773676351642,213.0,40.861296,-73.897749,37857.35714,70111,33884,36227,5674,16638,16507,53604
07/14/2023,B,43,25-44,M,WHITE HISPANIC,40.82858179824758,-73.87917076783575,369.0,40.828584,-73.879159,41056.83333,50836,24600,26236,2550,17267,18339,32497
07/14/2023,K,72,25-44,M,BLACK,40.641435145615965,-74.01781464949576,35.0,40.641362,-74.017881,55791.3,36289,17385,18904,8317,826,19443,16846
07/13/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/13/2023,Q,100,25-44,M,BLACK,40.59241019101602,-73.78899501697998,205.0,40.592374,-73.788522,44672.0,18235,8523,9712,2025,11570,14120,4115
07/13/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0,40.697207,-73.935657,74112.1,35389,16856,18533,9007,11449,21077,14312
07/13/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
07/13/2023,B,46,45-64,M,BLACK,40.848639432663525,-73.91167941229558,385.0,40.84848,-73.911794,39183.66667,53523,23994,29529,5587,19104,19836,33687
07/12/2023,B,44,18-24,M,BLACK,40.84434352609525,-73.91474279614735,386.0,40.844434,-73.914685,39139.375,64028,29782,34246,6072,22243,22713,41315
07/12/2023,B,40,25-44,M,BLACK,40.819693764479865,-73.90160159492376,432.0,40.819585,-73.90177,36189.83333,62191,28443,33748,6198,18341,18300,43891
07/12/2023,B,49,45-64,M,WHITE HISPANIC,40.86543025685776,-73.86736090787606,423.0,40.865462,-73.867352,46248.25,36548,17013,19535,6340,11832,18381,18167
07/12/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0,40.824073,-73.893064,40796.45455,44859,21358,23501,3634,13459,12935,31924
07/12/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0,40.840075,-73.917791,42212.90909,60745,28840,31905,6977,18387,18482,42263
07/12/2023,K,60,25-44,M,WHITE HISPANIC,40.57630372417229,-73.96853078385234,56.0,40.576312,-73.968501,41148.66667,32917,14968,17949,24773,863,30444,2473
07/12/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0,40.8279495,-73.925741,48184.75,36512,17698,18814,5317,16733,18786,17726
07/11/2023,M,7,25-44,M,BLACK,40.71855580770046,-73.98820001110087,625.0,40.718463,-73.9877755,68848.7,48174,23016,25158,20879,3640,39822,8352
07/11/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0,40.74307,-73.984264,183811.0,53878,26223,27655,34329,3474,48862,5016
07/11/2023,Q,101,25-44,M,BLACK,40.59987182441369,-73.76156020184627,208.0,40.600066,-73.761353,59334.8,28121,12707,15414,4476,14866,20809,7312
