ARREST_DATE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,PERP_RACE,Latitude,Longitude,station_complex_id
10/05/2023,M,26,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
10/05/2023,B,46,25-44,M,BLACK HISPANIC,40.848639432663525,-73.91167941229558,385.0
10/05/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
10/04/2023,B,44,45-64,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
10/04/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
10/04/2023,K,75,25-44,M,BLACK,40.67412275447886,-73.88080250056282,187.0
10/04/2023,B,46,45-64,M,WHITE HISPANIC,40.848639432663525,-73.91167941229558,385.0
10/04/2023,B,47,25-44,M,WHITE HISPANIC,40.90348104720813,-73.85034060870207,416.0
10/04/2023,B,43,25-44,M,WHITE HISPANIC,40.83420109672967,-73.85168536781177,365.0
10/04/2023,M,14,18-24,M,BLACK,40.752001,-73.977392,610.0
10/04/2023,M,30,25-44,M,BLACK,40.82642770243247,-73.95045075558801,304.0
10/04/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
10/04/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
10/04/2023,M,28,25-44,M,BLACK,40.80777234464976,-73.94548329252599,439.0
10/04/2023,M,19,25-44,M,BLACK HISPANIC,40.779497725226406,-73.95558406794517,397.0
10/04/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
10/04/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
10/03/2023,K,90,25-44,M,WHITE HISPANIC,40.706095208937775,-73.9335197920365,125.0
10/03/2023,Q,110,25-44,M,BLACK,40.74681219683057,-73.8917520418653,616.0
10/03/2023,B,41,18-24,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
10/02/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0
10/02/2023,M,14,25-44,M,WHITE,40.74641698170733,-73.98183247136635,403.0
10/02/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
10/02/2023,K,71,25-44,M,BLACK,40.65709573262754,-73.95024855137949,355.0
10/02/2023,M,33,25-44,M,BLACK,40.84095296978001,-73.93947116181074,605.0
10/02/2023,K,66,25-44,M,BLACK,40.64091213070457,-73.99431045491521,60.0
10/02/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
10/01/2023,B,47,25-44,M,BLACK,40.87144091196621,-73.86715728320962,422.0
10/01/2023,Q,114,18-24,M,WHITE HISPANIC,40.770561845352994,-73.9175052455373,2.0
09/30/2023,Q,115,25-44,M,WHITE HISPANIC,40.74684483147316,-73.89143078866834,616.0
09/30/2023,B,41,18-24,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
09/30/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/30/2023,B,40,45-64,M,WHITE HISPANIC,40.80755382044926,-73.91921496573,376.0
09/30/2023,M,13,25-44,M,WHITE,40.74332398056524,-73.98407437788978,404.0
09/30/2023,Q,110,25-44,M,BLACK,40.74664168277901,-73.89139142095587,616.0
09/29/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/29/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/29/2023,Q,110,25-44,M,ASIAN / PACIFIC ISLANDER,40.74681219683057,-73.8917520418653,616.0
09/29/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/29/2023,M,33,25-44,M,WHITE HISPANIC,40.8410766367656,-73.93976740555671,605.0
09/28/2023,K,73,25-44,M,BLACK,40.6625545044738,-73.90891970492359,348.0
09/28/2023,M,26,18-24,M,BLACK,40.8107644899635,-73.952590152183,153.0
09/28/2023,K,84,25-44,M,BLACK,40.69056159330032,-73.98510385556358,336.0
09/28/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/28/2023,K,71,25-44,M,BLACK,40.65709573262754,-73.95024855137949,355.0
09/28/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/28/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/28/2023,B,40,45-64,M,WHITE HISPANIC,40.80755382044926,-73.91921496573,376.0
09/28/2023,Q,110,25-44,M,BLACK,40.74664168277901,-73.89139142095587,616.0
09/27/2023,B,44,45-64,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
09/27/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/27/2023,B,48,25-44,M,BLACK,40.84023133456983,-73.88010010626483,427.0
09/27/2023,M,28,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
09/27/2023,B,46,45-64,M,BLACK,40.848639432663525,-73.91167941229558,385.0
09/27/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/26/2023,B,40,25-44,F,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
09/26/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/26/2023,M,33,25-44,M,WHITE HISPANIC,40.84095296978001,-73.93947116181074,605.0
09/26/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/26/2023,B,43,45-64,M,BLACK,40.83162357138756,-73.86725846399717,367.0
09/26/2023,M,14,25-44,M,BLACK,40.752001,-73.977392,610.0
09/25/2023,B,44,25-44,M,WHITE,40.82781161940969,-73.92592932593037,604.0
09/25/2023,K,66,25-44,M,BLACK HISPANIC,40.64059922620008,-73.9943321010444,60.0
09/25/2023,B,47,18-24,M,BLACK,40.89844961727117,-73.85429832975593,417.0
09/25/2023,B,52,25-44,M,BLACK HISPANIC,40.86747548737554,-73.8974019488641,381.0
09/25/2023,K,72,25-44,M,BLACK,40.64478976074851,-74.01432378475148,34.0
09/25/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/25/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005891384,-73.92731612997096,603.0
09/24/2023,B,44,18-24,F,BLACK,40.82781161940969,-73.92592932593037,604.0
09/23/2023,Q,110,25-44,M,BLACK,40.74681219683057,-73.8917520418653,616.0
09/23/2023,B,44,25-44,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/23/2023,K,83,25-44,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
09/23/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/23/2023,B,46,45-64,M,BLACK,40.85604676326622,-73.90077783555246,214.0
09/22/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0
09/22/2023,B,41,45-64,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
09/22/2023,B,40,45-64,M,BLACK,40.80755382044926,-73.91921496573,376.0
09/22/2023,B,46,45-64,M,BLACK,40.848639432663525,-73.91167941229558,385.0
09/22/2023,K,84,25-44,F,WHITE HISPANIC,40.69056159330032,-73.98510385556358,336.0
09/22/2023,Q,107,25-44,M,BLACK,40.70771584228227,-73.8027870320592,256.0
09/21/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0
09/21/2023,Q,110,25-44,M,WHITE HISPANIC,40.73675230349024,-73.8776701929152,265.0
09/21/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/21/2023,K,72,45-64,M,WHITE HISPANIC,40.64478976074851,-74.01432378475148,34.0
09/21/2023,B,46,25-44,M,BLACK,40.848639432663525,-73.91167941229558,385.0
09/21/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/21/2023,B,52,25-44,M,WHITE HISPANIC,40.85836868681552,-73.90390861279158,383.0
09/21/2023,Q,100,45-64,M,BLACK,40.59241019101602,-73.78899501697998,205.0
09/21/2023,M,26,18-24,M,BLACK,40.8107644899635,-73.952590152183,153.0
09/21/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
09/21/2023,B,42,25-44,M,WHITE HISPANIC,40.83737082564831,-73.8877667333652,428.0
09/21/2023,K,75,25-44,M,WHITE HISPANIC,40.663807310453066,-73.90041498507392,135.0
09/21/2023,B,48,45-64,M,WHITE HISPANIC,40.84023133456983,-73.88010010626483,427.0
09/20/2023,Q,112,18-24,F,WHITE HISPANIC,40.71444186185788,-73.8312571230394,259.0
09/20/2023,M,33,45-64,M,BLACK,40.84095296978001,-73.93947116181074,605.0
09/20/2023,M,13,18-24,M,WHITE HISPANIC,40.74332398056524,-73.98407437788978,404.0
09/20/2023,M,13,25-44,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0
09/20/2023,B,44,25-44,M,BLACK HISPANIC,40.840225853367535,-73.91768268616491,387.0
09/20/2023,B,41,65+,M,WHITE HISPANIC,40.812125995016096,-73.90418129247784,373.0
09/20/2023,Q,109,18-24,M,BLACK HISPANIC,40.759569525960025,-73.83013930521312,447.0
09/20/2023,B,40,25-44,M,BLACK HISPANIC,40.80755382044926,-73.91921496573,376.0
09/20/2023,B,40,25-44,M,BLACK,40.80755382044926,-73.91921496573,376.0
09/20/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/20/2023,B,49,25-44,M,BLACK,40.86543025685776,-73.86736090787606,423.0
09/20/2023,K,67,18-24,M,BLACK,40.650807142241206,-73.94957212385661,356.0
09/20/2023,M,13,25-44,M,BLACK,40.74332398056524,-73.98407437788978,404.0
09/20/2023,K,75,45-64,M,BLACK,40.67540324751644,-73.87191357758088,188.0
09/20/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/19/2023,M,13,25-44,M,WHITE HISPANIC,40.74332398056524,-73.98407437788978,404.0
09/19/2023,K,75,25-44,M,BLACK,40.674395964093016,-73.89650930396286,185.0
09/19/2023,B,48,25-44,M,WHITE HISPANIC,40.84023133456983,-73.88010010626483,427.0
09/19/2023,K,71,25-44,M,BLACK,40.65709573262754,-73.95024855137949,355.0
09/19/2023,M,13,25-44,M,WHITE,40.74332398056524,-73.98407437788978,404.0
09/19/2023,M,13,25-44,M,BLACK HISPANIC,40.74332398056524,-73.98407437788978,404.0
09/18/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0
09/18/2023,M,5,18-24,M,BLACK HISPANIC,40.71843015224279,-74.00053029504515,623.0
09/18/2023,Q,107,25-44,M,WHITE HISPANIC,40.70771584228227,-73.8027870320592,256.0
09/16/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/16/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005891384,-73.92731612997096,603.0
09/15/2023,B,40,18-24,M,WHITE HISPANIC,40.80555776542496,-73.91452156345781,375.0
09/15/2023,Q,109,25-44,M,WHITE HISPANIC,40.759569525960025,-73.83013930521312,447.0
09/14/2023,B,40,25-44,M,WHITE,40.80755382044926,-73.91921496573,376.0
09/14/2023,M,26,25-44,M,BLACK HISPANIC,40.8107644899635,-73.952590152183,153.0
09/14/2023,K,90,45-64,M,BLACK HISPANIC,40.70842603476187,-73.95790377644676,101.0
09/14/2023,K,75,25-44,M,BLACK,40.67803108551081,-73.89167260564398,90.0
09/14/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/14/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
09/14/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/13/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
09/13/2023,M,10,45-64,M,BLACK,40.74723615827734,-73.99335942321807,319.0
09/13/2023,B,41,25-44,M,BLACK,40.812125995016096,-73.90418129247784,373.0
09/13/2023,B,41,25-44,M,ASIAN / PACIFIC ISLANDER,40.812125995016096,-73.90418129247784,373.0
09/13/2023,B,40,18-24,M,WHITE,40.819693764479865,-73.90160159492376,432.0
09/13/2023,B,41,18-24,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
09/13/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/13/2023,M,14,45-64,M,BLACK,40.74978831616354,-73.98776859948752,607.0
09/13/2023,M,14,18-24,M,WHITE HISPANIC,40.752001,-73.977392,610.0
09/13/2023,K,78,45-64,M,BLACK,40.68405249798437,-73.97745785403545,617.0
09/13/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
09/13/2023,B,40,18-24,F,BLACK,40.81856005891384,-73.92731612997096,603.0
09/13/2023,Q,115,18-24,F,WHITE HISPANIC,40.74986910551557,-73.86272585671628,450.0
09/13/2023,M,30,25-44,M,BLACK,40.83089183698237,-73.94136658647975,150.0
09/13/2023,M,13,25-44,F,BLACK,40.74332398056524,-73.98407437788978,404.0
09/12/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/12/2023,K,73,25-44,M,BLACK,40.6625545044738,-73.90891970492359,348.0
09/12/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/12/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
09/12/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/12/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
09/12/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/12/2023,M,28,45-64,M,WHITE,40.802024054077805,-73.94968150946018,440.0
09/12/2023,M,30,25-44,M,BLACK,40.82642770243247,-73.95045075558801,304.0
09/12/2023,K,75,18-24,M,WHITE HISPANIC,40.67271591120527,-73.89031495142463,186.0
09/12/2023,B,52,45-64,M,WHITE HISPANIC,40.86275507175744,-73.90107874094647,382.0
09/12/2023,M,26,18-24,M,BLACK,40.8107644899635,-73.952590152183,153.0
09/12/2023,K,75,25-44,M,BLACK,40.67271591120527,-73.89031495142463,186.0
09/12/2023,B,42,18-24,M,BLACK,40.83737082564831,-73.8877667333652,428.0
09/12/2023,M,14,25-44,M,WHITE HISPANIC,40.752001,-73.977392,610.0
09/11/2023,Q,109,25-44,M,BLACK HISPANIC,40.759569525960025,-73.83013930521312,447.0
09/11/2023,K,83,25-44,F,BLACK,40.69698630037214,-73.93522383122014,97.0
09/11/2023,K,71,65+,M,BLACK,40.65709573262754,-73.95024855137949,355.0
09/11/2023,M,14,25-44,M,WHITE HISPANIC,40.75211983767307,-73.97767664192217,610.0
09/11/2023,B,47,25-44,M,BLACK,40.90348104720813,-73.85034060870207,416.0
09/10/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
09/10/2023,B,47,45-64,M,WHITE HISPANIC,40.90348104720813,-73.85034060870207,416.0
09/10/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/10/2023,M,14,45-64,M,WHITE,40.74641698170733,-73.98183247136635,403.0
09/09/2023,B,41,18-24,M,BLACK HISPANIC,40.812125995016096,-73.90418129247784,373.0
09/08/2023,M,30,45-64,M,WHITE,40.82642770243247,-73.95045075558801,304.0
09/08/2023,B,41,25-44,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
09/08/2023,M,25,25-44,M,BLACK HISPANIC,40.79862228021883,-73.94161894101322,393.0
09/08/2023,K,81,18-24,M,WHITE HISPANIC,40.68949041325844,-73.922069633838,95.0
09/07/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/07/2023,K,75,25-44,M,BLACK,40.663807310453066,-73.90041498507392,135.0
09/07/2023,B,41,25-44,M,BLACK,40.82211871477908,-73.89687933622004,431.0
09/07/2023,Q,115,18-24,M,WHITE HISPANIC,40.74684483147316,-73.89143078866834,616.0
09/07/2023,K,72,25-44,M,BLACK,40.66047157556889,-73.99801402245733,31.0
09/07/2023,B,41,18-24,M,WHITE HISPANIC,40.82413799033059,-73.89294867750611,430.0
09/07/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
09/07/2023,B,44,25-44,M,BLACK HISPANIC,40.840225853367535,-73.91768268616491,387.0
09/07/2023,K,62,25-44,M,WHITE,40.597925371205,-73.98719146111725,69.0
09/07/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/07/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/07/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
09/07/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
09/07/2023,Q,109,25-44,M,BLACK,40.759569525960025,-73.83013930521312,447.0
09/06/2023,K,83,45-64,M,BLACK,40.69698630037214,-73.93522383122014,97.0
09/06/2023,B,41,25-44,M,WHITE HISPANIC,40.81631852263355,-73.89621273798039,372.0
09/06/2023,Q,114,18-24,M,BLACK,40.75399600052303,-73.94243045893519,221.0
09/06/2023,M,14,45-64,M,WHITE HISPANIC,40.75219043401121,-73.99346359839569,164.0
09/06/2023,B,44,25-44,M,WHITE HISPANIC,40.840225853367535,-73.91768268616491,387.0
09/05/2023,B,47,25-44,M,BLACK,40.90348104720813,-73.85034060870207,416.0
09/05/2023,M,14,18-24,M,BLACK,40.752001,-73.977392,610.0
09/05/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/05/2023,Q,115,45-64,M,WHITE HISPANIC,40.74684483147316,-73.89143078866834,616.0
09/04/2023,Q,109,25-44,M,BLACK,40.759569525960025,-73.83013930521312,447.0
09/04/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
09/03/2023,Q,109,25-44,M,BLACK,40.759569525960025,-73.83013930521312,447.0
09/02/2023,M,25,45-64,M,WHITE,40.804375769710255,-73.93742023722204,392.0
09/02/2023,B,47,18-24,F,BLACK,40.90348104720813,-73.85034060870207,416.0
09/02/2023,B,40,25-44,M,BLACK,40.81606683945181,-73.91764392674679,434.0
09/01/2023,Q,115,25-44,M,BLACK,40.74684483147316,-73.89143078866834,616.0
09/01/2023,B,40,18-24,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/31/2023,M,26,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
08/31/2023,B,42,25-44,M,BLACK,40.83737082564831,-73.8877667333652,428.0
08/31/2023,B,47,18-24,M,WHITE HISPANIC,40.90348104720813,-73.85034060870207,416.0
08/31/2023,Q,109,18-24,M,BLACK,40.759569525960025,-73.83013930521312,447.0
08/31/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/30/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
08/30/2023,B,44,18-24,M,BLACK,40.82781161940969,-73.92592932593037,604.0
08/30/2023,M,33,25-44,M,ASIAN / PACIFIC ISLANDER,40.8410766367656,-73.93976740555671,605.0
08/30/2023,M,14,25-44,M,WHITE,40.752001,-73.977392,610.0
08/30/2023,Q,109,<18,M,WHITE HISPANIC,40.759569525960025,-73.83013930521312,447.0
08/29/2023,M,26,18-24,M,BLACK,40.8107644899635,-73.952590152183,153.0
08/29/2023,B,40,45-64,M,BLACK,40.819693764479865,-73.90160159492376,432.0
08/29/2023,K,62,25-44,M,BLACK HISPANIC,40.6046096524987,-73.99825336989451,67.0
08/29/2023,K,72,25-44,M,WHITE HISPANIC,40.64478976074851,-74.01432378475148,34.0
08/29/2023,Q,109,45-64,M,ASIAN / PACIFIC ISLANDER,40.759569525960025,-73.83013930521312,447.0
08/29/2023,K,75,25-44,M,WHITE,40.663807310453066,-73.90041498507392,135.0
08/29/2023,M,26,25-44,M,BLACK,40.8107644899635,-73.952590152183,153.0
08/29/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
08/28/2023,Q,110,25-44,M,BLACK,40.74681219683057,-73.8917520418653,616.0
08/28/2023,Q,109,25-44,M,BLACK,40.759569525960025,-73.83013930521312,447.0
08/28/2023,Q,110,45-64,M,WHITE HISPANIC,40.74681219683057,-73.8917520418653,616.0
08/28/2023,B,44,45-64,M,BLACK,40.82781161940969,-73.92592932593037,604.0
08/28/2023,B,47,18-24,M,BLACK,40.88357560040627,-73.86280418783778,420.0
08/27/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/27/2023,B,41,25-44,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/27/2023,K,71,45-64,M,BLACK,40.65709573262754,-73.95024855137949,355.0
08/27/2023,K,79,25-44,M,BLACK,40.67993899535381,-73.94120727391481,180.0
08/27/2023,K,72,25-44,M,ASIAN / PACIFIC ISLANDER,40.641435145615965,-74.01781464949576,35.0
08/27/2023,B,47,25-44,M,BLACK,40.87144091196621,-73.86715728320962,422.0
08/27/2023,B,44,25-44,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/27/2023,M,14,25-44,M,BLACK,40.74978831616354,-73.98776859948752,607.0
08/26/2023,K,72,25-44,M,BLACK HISPANIC,40.641435145615965,-74.01781464949576,35.0
08/26/2023,M,14,<18,M,BLACK,40.75537384099699,-73.98744633280812,611.0
08/26/2023,M,14,18-24,M,BLACK,40.752001,-73.977392,610.0
08/25/2023,M,14,25-44,M,BLACK,40.75219043401121,-73.99346359839569,164.0
08/25/2023,B,44,25-44,M,BLACK,40.840225853367535,-73.91768268616491,387.0
08/25/2023,B,46,25-44,M,BLACK,40.85604676326622,-73.90077783555246,214.0
08/25/2023,Q,107,18-24,M,BLACK,40.70771584228227,-73.8027870320592,256.0
08/25/2023,B,44,25-44,M,BLACK,40.82781161940969,-73.92592932593037,604.0
08/25/2023,B,40,45-64,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
08/24/2023,B,44,45-64,M,BLACK,40.840225853367535,-73.91768268616491,387.0
08/24/2023,M,14,25-44,M,WHITE,40.752001,-73.977392,610.0
08/24/2023,B,44,45-64,M,BLACK,40.840225853367535,-73.91768268616491,387.0
08/24/2023,Q,108,25-44,M,BLACK,40.743156405486815,-73.91870120960044,458.0
08/23/2023,B,40,25-44,M,WHITE HISPANIC,40.81856005891384,-73.92731612997096,603.0
08/23/2023,B,48,25-44,M,BLACK,40.84023133456983,-73.88010010626483,427.0
08/23/2023,M,7,25-44,M,BLACK,40.71855580770046,-73.98820001110087,625.0
08/23/2023,B,40,25-44,M,BLACK,40.81856005891384,-73.92731612997096,603.0
08/23/2023,B,44,45-64,M,WHITE HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/23/2023,B,40,45-64,M,WHITE HISPANIC,40.819693764479865,-73.90160159492376,432.0
08/23/2023,M,7,25-44,M,WHITE HISPANIC,40.71855580770046,-73.98820001110087,625.0
08/23/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0
08/22/2023,M,30,45-64,M,BLACK,40.82642770243247,-73.95045075558801,304.0
08/22/2023,B,43,25-44,M,WHITE HISPANIC,40.83420109672967,-73.85168536781177,365.0
08/22/2023,M,34,45-64,M,WHITE HISPANIC,40.85555717320811,-73.92916990035032,300.0
08/22/2023,B,40,45-64,M,BLACK,40.81606683945181,-73.91764392674679,434.0
08/22/2023,M,24,25-44,M,WHITE HISPANIC,40.79611095494556,-73.96144192977374,156.0
08/21/2023,Q,110,25-44,M,WHITE HISPANIC,40.74681219683057,-73.8917520418653,616.0
08/20/2023,M,14,25-44,M,WHITE,40.74978831616354,-73.98776859948752,607.0
08/20/2023,K,78,25-44,F,WHITE,40.68405249798437,-73.97745785403545,617.0
08/19/2023,B,40,25-44,M,WHITE HISPANIC,40.81606683945181,-73.91764392674679,434.0
08/19/2023,B,41,25-44,M,WHITE,40.82413799033059,-73.89294867750611,430.0
08/19/2023,K,78,25-44,M,BLACK,40.68405249798437,-73.97745785403545,617.0
08/19/2023,M,14,18-24,M,BLACK,40.75219043401121,-73.99346359839569,164.0
08/19/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/19/2023,Q,115,18-24,M,WHITE HISPANIC,40.748416233977714,-73.87647943404744,452.0
08/18/2023,K,83,25-44,M,WHITE HISPANIC,40.69698630037214,-73.93522383122014,97.0
08/18/2023,Q,109,45-64,M,WHITE HISPANIC,40.759569525960025,-73.83013930521312,447.0
08/18/2023,B,40,18-24,M,BLACK HISPANIC,40.819693764479865,-73.90160159492376,432.0
08/18/2023,K,67,45-64,M,BLACK,40.650807142241206,-73.94957212385661,356.0
08/18/2023,Q,115,45-64,M,WHITE HISPANIC,40.74684483147316,-73.89143078866834,616.0
08/18/2023,B,43,18-24,M,WHITE HISPANIC,40.83420109672967,-73.85168536781177,365.0
08/18/2023,B,43,18-24,M,BLACK HISPANIC,40.83420109672967,-73.85168536781177,365.0
08/18/2023,B,40,25-44,M,WHITE,40.81856005891384,-73.92731612997096,603.0
08/18/2023,B,40,25-44,F,BLACK HISPANIC,40.819693764479865,-73.90160159492376,432.0
08/18/2023,Q,110,18-24,M,BLACK HISPANIC,40.74681219683057,-73.8917520418653,616.0
08/18/2023,M,14,25-44,M,BLACK HISPANIC,40.74978831616354,-73.98776859948752,607.0
08/17/2023,B,40,18-24,M,BLACK,40.80755382044926,-73.91921496573,376.0
08/17/2023,M,14,25-44,M,BLACK,40.74978831616354,-73.98776859948752,607.0
08/17/2023,B,44,18-24,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/17/2023,M,14,25-44,M,WHITE HISPANIC,40.75219043401121,-73.99346359839569,164.0
08/17/2023,Q,114,25-44,M,WHITE HISPANIC,40.75399600052303,-73.94243045893519,221.0
08/17/2023,K,72,18-24,M,BLACK,40.66047157556889,-73.99801402245733,31.0
08/17/2023,K,62,25-44,F,WHITE HISPANIC,40.60194979125564,-73.99380961331761,68.0
08/16/2023,B,41,45-64,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/16/2023,K,61,45-64,M,BLACK,40.60881426510172,-73.97299575761588,249.0
08/16/2023,K,72,25-44,M,BLACK,40.66047157556889,-73.99801402245733,31.0
08/16/2023,M,26,25-44,M,WHITE HISPANIC,40.8107644899635,-73.952590152183,153.0
08/16/2023,Q,114,25-44,M,WHITE,40.75399600052303,-73.94243045893519,221.0
08/16/2023,M,28,45-64,M,BLACK HISPANIC,40.802024054077805,-73.94968150946018,440.0
08/16/2023,B,41,18-24,M,BLACK,40.82413799033059,-73.89294867750611,430.0
08/16/2023,M,30,25-44,M,BLACK,40.82642770243247,-73.95045075558801,304.0
08/16/2023,M,14,18-24,F,BLACK,40.752001,-73.977392,610.0
08/16/2023,K,83,25-44,M,BLACK,40.69698630037214,-73.93522383122014,97.0
08/15/2023,B,44,45-64,M,BLACK HISPANIC,40.82781161940969,-73.92592932593037,604.0
08/15/2023,M,18,45-64,M,BLACK,40.768407909886974,-73.9820430818357,614.0
08/15/2023,M,14,18-24,M,BLACK,40.75219043401121,-73.99346359839569,164.0
08/15/2023,K,78,25-44,M,BLACK,40.67740561711505,-73.98304820765676,28.0
08/15/2023,M,18,45-64,M,BLACK,40.768407909886974,-73.9820430818357,614.0
08/15/2023,Q,115,25-44,M,WHITE HISPANIC,40.7476307571886,-73.88393715438816,453.0
08/15/2023,M,18,45-64,M,BLACK,40.768407909886974,-73.9820430818357,614.0
08/15/2023,M,18,45-64,M,BLACK,40.768407909886974,-73.9820430818357,614.0
08/15/2023,M,14,45-64,M,BLACK HISPANIC,40.74978831616354,-73.98776859948752,607.0
08/15/2023,M,30,45-64,M,BLACK,40.82642770243247,-73.95045075558801,304.0
