ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat,station_complex_id,distance_to_station
271226806,07/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
271187757,07/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,0,25-44,M,WHITE HISPANIC,992992,149241,40.57630372417229,-73.96853078385234,POINT (-73.96853078385234 40.57630372417229),56.0,2.6840767217189017
271221316,07/12/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
271121441,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,7,1,25-44,M,BLACK,987521,201066,40.71855580770046,-73.98820001110087,POINT (-73.98820001110087 40.71855580770046),625.0,37.31914573235349
271098983,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,BLACK,988663,210090,40.74332398056524,-73.98407437788978,POINT (-73.98407437788978 40.743323980565236),404.0,32.4342750966466
271144489,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1050464,157916,40.59987182441369,-73.76156020184627,POINT (-73.76156020184627 40.59987182441369),208.0,27.794223539921525
271140000,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,18-24,M,BLACK,1025621,268476,40.90348104720813,-73.85034060870207,POINT (-73.85034060870207 40.90348104720813),416.0,46.01706261737699
271121429,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
271124256,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,U,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
271115221,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,45-64,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
271160262,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,U,BLACK,1008704,194295,40.69993783385083,-73.91180788979794,POINT (-73.91180788979794 40.69993783385083),630.0,38.15002001633199
271149182,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,45-64,M,WHITE HISPANIC,1020990,256795,40.87144091196621,-73.86715728320962,POINT (-73.86715728320962 40.87144091196621),422.0,9.446579037404303
271131435,07/11/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,BLACK,979306,172969,40.641435145615965,-74.01781464949576,POINT (-74.01781464949576 40.641435145615965),35.0,9.873066167619903
271027229,07/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,WHITE HISPANIC,986061,213320,40.75219043401121,-73.99346359839569,POINT (-73.99346359839569 40.75219043401121),164.0,12.352440422142271
271015773,07/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,BLACK HISPANIC,988663,210090,40.74332398056524,-73.98407437788978,POINT (-73.98407437788978 40.743323980565236),404.0,32.4342750966466
271036225,07/09/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
271013415,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1006614,233501,40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926),376.0,2.5082873271372677
271015783,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,108,1,25-44,M,WHITE HISPANIC,1012977,211203,40.74633332800227,-73.89632537587809,POINT (-73.89632537587809 40.74633332800227),455.0,6.620803650296426
271015202,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,1,25-44,M,BLACK,1000414,230242,40.79862228021883,-73.94161894101322,POINT (-73.94161894101322 40.79862228021883),393.0,0.7639983775874156
271013417,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1006614,233501,40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926),376.0,2.5082873271372677
270979193,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
270996022,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,M,WHITE,995921,197378,40.70842603476187,-73.95790377644676,POINT (-73.95790377644676 40.70842603476187),101.0,14.465722052089161
270978608,07/08/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,25-44,M,WHITE HISPANIC,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
270966299,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
270930200,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,13,1,25-44,M,BLACK,988663,210090,40.74332398056524,-73.98407437788978,POINT (-73.98407437788978 40.743323980565236),404.0,32.4342750966466
270945404,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,0,25-44,M,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
270978434,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,WHITE HISPANIC,1017689,241175,40.82858179824758,-73.87917076783575,POINT (-73.87917076783575 40.82858179824758),369.0,1.0223191981417008
270966291,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,52,1,18-24,M,BLACK HISPANIC,1012627,255339,40.86747548737554,-73.8974019488641,POINT (-73.8974019488641 40.86747548737554),381.0,36.9805799630397
270978435,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1025292,243234,40.83420109672967,-73.85168536781177,POINT (-73.85168536781177 40.83420109672967),365.0,39.538802310815214
270969369,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
270978441,07/07/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,WHITE HISPANIC,1000557,187002,40.67993899535381,-73.94120727391481,POINT (-73.94120727391481 40.67993899535381),180.0,29.595463129439427
270896207,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,1,25-44,M,WHITE HISPANIC,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
270914973,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK,1006032,243764,40.83572429672213,-73.92128399754043,POINT (-73.92128399754043 40.83572429672213),388.0,22.98575914997432
270907294,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,45-64,M,WHITE HISPANIC,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
270892915,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,30,1,45-64,M,BLACK,997963,240371,40.82642770243247,-73.95045075558801,POINT (-73.95045075558801 40.82642770243247),304.0,15.687199683447325
270926036,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1007027,245405,40.840225853367535,-73.91768268616491,POINT (-73.91768268616491 40.840225853367535),387.0,19.081156476930072
270923766,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,25-44,M,BLACK,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
270907301,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,25-44,M,BLACK HISPANIC,1008685,248472,40.848639432663525,-73.91167941229558,POINT (-73.91167941229558 40.848639432663525),385.0,20.17037237433048
270926427,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,79,1,25-44,M,BLACK,1000557,187002,40.67993899535381,-73.94120727391481,POINT (-73.94120727391481 40.67993899535381),180.0,29.595463129439427
270911045,07/06/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,BLACK,983184,177860,40.65486119723641,-74.00384187663035,POINT (-74.00384187663035 40.65486119723641),32.0,39.99696388838311
270863571,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,1,25-44,M,ASIAN / PACIFIC ISLANDER,1000414,230242,40.79862228021883,-73.94161894101322,POINT (-73.94161894101322 40.79862228021883),393.0,0.7639983775874156
270863323,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1012791,238814,40.82211871477908,-73.89687933622004,POINT (-73.89687933622004 40.82211871477908),431.0,13.930473145434275
270832936,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1012957,184994,40.674395964093016,-73.89650930396286,POINT (-73.89650930396286 40.674395964093016),185.0,16.543667275880768
270862905,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK HISPANIC,1007839,246906,40.84434352609525,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),386.0,11.167064568530941
270860000,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270822283,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,0,25-44,M,BLACK,987728,214480,40.75537384099699,-73.98744633280812,POINT (-73.98744633280812 40.75537384099699),611.0,42.85952000528981
270839580,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,BLACK,1013878,239551,40.82413799033059,-73.89294867750611,POINT (-73.89294867750611 40.82413799033059),430.0,12.11323292713673
270862919,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,994961,149718,40.57761083502094,-73.96144207569856,POINT (-73.96144207569856 40.57761083502094),55.0,5.707364611847663
270860002,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,BLACK HISPANIC,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270847616,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1006032,243764,40.83572429672213,-73.92128399754043,POINT (-73.92128399754043 40.83572429672213),388.0,22.98575914997432
270835959,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,43,1,25-44,M,BLACK,1020984,242288,40.83162357138756,-73.86725846399717,POINT (-73.86725846399717 40.83162357138756),367.0,32.88734246264797
270829863,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,46,1,45-64,M,WHITE HISPANIC,1011698,251174,40.85604676326622,-73.90077783555246,POINT (-73.90077783555246 40.85604676326622),214.0,6.0009286146772975
270854777,07/05/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,25,0,25-44,M,BLACK,1001575,232339,40.804375769710255,-73.93742023722204,POINT (-73.93742023722204 40.804375769710255),392.0,30.202411318406643
270808486,07/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,25-44,M,BLACK,1025621,268476,40.90348104720813,-73.85034060870207,POINT (-73.85034060870207 40.90348104720813),416.0,46.01706261737699
270760390,07/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,45-64,M,WHITE HISPANIC,995921,197378,40.70842603476187,-73.95790377644676,POINT (-73.95790377644676 40.70842603476187),101.0,14.465722052089161
270803995,07/04/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,18-24,M,BLACK,1025621,268476,40.90348104720813,-73.85034060870207,POINT (-73.85034060870207 40.90348104720813),416.0,46.01706261737699
270750406,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,45-64,M,WHITE HISPANIC,1022187,261218,40.88357560040627,-73.86280418783778,POINT (-73.86280418783778 40.88357560040627),420.0,38.29208262149918
270738750,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,WHITE HISPANIC,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
270738801,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,78,1,45-64,M,BLACK,990502,188496,40.68405249798437,-73.97745785403545,POINT (-73.97745785403545 40.68405249798437),617.0,30.480426235905924
270738856,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,19,1,18-24,M,WHITE HISPANIC,998903,225003,40.7842452738926,-73.94708779204923,POINT (-73.94708779204923 40.7842452738926),475.0,9.726183372886826
270744633,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,45-64,M,BLACK,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
270747468,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,BLACK,979306,172969,40.641435145615965,-74.01781464949576,POINT (-74.01781464949576 40.641435145615965),35.0,9.873066167619903
270755864,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,112,1,25-44,M,ASIAN / PACIFIC ISLANDER,1031029,199612,40.71444186185788,-73.8312571230394,POINT (-73.8312571230394 40.71444186185788),259.0,21.050430057192585
270747466,07/03/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,72,1,25-44,M,WHITE HISPANIC,979306,172969,40.641435145615965,-74.01781464949576,POINT (-74.01781464949576 40.641435145615965),35.0,9.873066167619903
270712811,07/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,19,1,25-44,M,BLACK,996551,223272,40.779497725226406,-73.95558406794517,POINT (-73.95558406794517 40.779497725226406),397.0,0.759973745819647
270680014,07/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,18-24,M,WHITE,1002212,193214,40.69698630037214,-73.93522383122014,POINT (-73.93522383122014 40.69698630037214),97.0,44.057069949334334
270686099,07/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,83,1,18-24,M,BLACK,1008704,194295,40.69993783385083,-73.91180788979794,POINT (-73.91180788979794 40.69993783385083),630.0,38.15002001633199
270712275,07/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,1,18-24,M,BLACK,997935,182677,40.66807228647775,-73.95066932639968,POINT (-73.95066932639968 40.66807228647775),353.0,21.05156303376667
270681012,07/02/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,M,BLACK,995921,197378,40.70842603476187,-73.95790377644676,POINT (-73.95790377644676 40.70842603476187),101.0,14.465722052089161
270657874,07/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,45-64,M,BLACK HISPANIC,1025621,268476,40.90348104720813,-73.85034060870207,POINT (-73.85034060870207 40.90348104720813),416.0,46.01706261737699
270679569,07/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,M,BLACK,995921,197378,40.70842603476187,-73.95790377644676,POINT (-73.95790377644676 40.70842603476187),101.0,14.465722052089161
270654583,07/01/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1012212,179425,40.659112692479056,-73.89921817587808,POINT (-73.89921817587808 40.659112692479056),136.0,42.1800368195167
270632499,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,0,18-24,U,BLACK HISPANIC,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270599330,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1010774,235171,40.812125995016096,-73.90418129247784,POINT (-73.90418129247784 40.812125995016096),373.0,7.083550887152554
270637405,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK,1006032,243764,40.83572429672213,-73.92128399754043,POINT (-73.92128399754043 40.83572429672213),388.0,22.98575914997432
270632506,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,18-24,M,BLACK HISPANIC,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270642198,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,24,1,45-64,M,WHITE,992960,230413,40.79910212006656,-73.96854103795626,POINT (-73.96854103795626 40.79910212006656),309.0,40.56232616777042
270641436,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,BLACK HISPANIC,1007839,246906,40.84434352609525,-73.91474279614735,POINT (-73.91474279614735 40.844343526095244),386.0,11.167064568530941
270630057,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,M,BLACK HISPANIC,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
270630051,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270641438,06/30/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,45-64,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270563613,06/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,18-24,M,BLACK,988381,190867,40.69056159330032,-73.98510385556358,POINT (-73.98510385556358 40.690561593300316),336.0,3.7659522030273163
270606225,06/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1010774,235171,40.812125995016096,-73.90418129247784,POINT (-73.90418129247784 40.812125995016096),373.0,7.083550887152554
270594714,06/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,989284,211217,40.74641698170733,-73.98183247136635,POINT (-73.98183247136635 40.74641698170733),403.0,42.603978789917505
270543381,06/29/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,90,1,25-44,U,BLACK,995852,197238,40.708041858674505,-73.95815289429625,POINT (-73.95815289429625 40.708041858674505),101.0,48.57521213739166
270523423,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,20,1,25-44,M,BLACK,989173,221221,40.77387545873852,-73.98222574060378,POINT (-73.98222574060378 40.773875458738516),314.0,48.37813825764589
270530981,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,18-24,M,BLACK,1012212,179425,40.659112692479056,-73.89921817587808,POINT (-73.89921817587808 40.659112692479056),136.0,42.1800368195167
270519565,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,0,25-44,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270519562,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1007046,236603,40.81606683945181,-73.91764392674679,POINT (-73.91764392674679 40.81606683945181),434.0,10.626806840292538
270519558,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,1,45-64,U,BLACK,1024530,266641,40.89844961727117,-73.85429832975593,POINT (-73.85429832975593 40.89844961727117),417.0,10.214430090012902
270503179,06/28/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,F,BLACK,1011878,181135,40.663807310453066,-73.90041498507392,POINT (-73.90041498507392 40.663807310453066),135.0,28.815012733210732
270450596,06/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,71,1,45-64,M,WHITE HISPANIC,998054,178678,40.65709573262754,-73.95024855137949,POINT (-73.95024855137949 40.65709573262754),355.0,49.446077082488586
270445373,06/27/2023,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,25-44,F,BLACK,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969),604.0,22.06384477887481
